episode_id,employee_id,message_id,thread_id,arrival_min,subject,body,archetype,gold_priority,gold_reply_type,gold_required_key,gold_required_value,needs_memory,is_anchor_message,n_threads
ep-00000,emp-001,ep-00000-m-0110,ep-00000-th-039,179.368,Re: Quick action needed,Quick follow-up. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week and confirm once done. Sharing in case useful.,direct_request,P1,ANSWER,project_code,H139,1,0,50
ep-00000,emp-001,ep-00000-m-0111,ep-00000-th-030,179.628,Re: Status check,"Follow-up on project R427. Question: what is the current status, and what is the next step? Looping you in for visibility.",information_request,P1,REQUEST_INFO,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0112,ep-00000-th-030,180.027,Re: Status check,"Follow-up on project R427. Question: what is the current status, and what is the next step? Sharing in case useful.",information_request,P1,REQUEST_INFO,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0113,ep-00000-th-009,182.428,Re: Review and respond,Follow-up for project L479. Please review the latest draft and reply with any edits or approval to proceed. Please take action this week. Thanks.,direct_request,P1,ANSWER,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0114,ep-00000-th-016,182.725,Re: Heads up,FYI update on project G897. FYI: there is a minor change; no action needed from you right now. Best.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0115,ep-00000-th-016,184.232,Re: Heads up,FYI update on project G897. FYI: there is a minor change; no action needed from you right now. Looping you in for visibility.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0116,ep-00000-th-037,187.383,Re: Status check,"Follow-up on project E593. Question: what is the current status, and what is the next step? Best.",information_request,P1,REQUEST_INFO,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0117,ep-00000-th-037,189.581,Re: Status check,"Follow-up on project E593. Question: what is the current status, and what is the next step? Best.",information_request,P1,REQUEST_INFO,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0118,ep-00000-th-048,192.47,Re: Heads up,FYI update on project W837. FYI: there is a minor change; no action needed from you right now. Best.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0119,ep-00000-th-048,193.569,Re: Heads up,FYI update on project W837. FYI: there is a minor change; no action needed from you right now. Noted for reference.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0120,ep-00000-th-012,198.013,Re: FYI update,FYI update on project L665. FYI: we made progress and will follow up with a fuller update later. Noted for reference.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0121,ep-00000-th-008,199.365,Re: Heads up,FYI update on project G364. FYI: there is a minor change; no action needed from you right now. Regards.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0122,ep-00000-th-008,200.684,Re: Heads up,FYI update on project G364. FYI: there is a minor change; no action needed from you right now. Regards.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0123,ep-00000-th-008,203.853,Re: Heads up,FYI update on project G364. FYI: there is a minor change; no action needed from you right now. Looping you in for visibility.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0124,ep-00000-th-050,204.339,Re: Quick action needed,Quick follow-up. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week and confirm once done. Regards.,direct_request,P1,ANSWER,project_code,V927,1,0,50
ep-00000,emp-001,ep-00000-m-0125,ep-00000-th-050,205.554,Re: Quick action needed,Quick follow-up. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week and confirm once done. Best.,direct_request,P1,ANSWER,project_code,V927,1,0,50
ep-00000,emp-001,ep-00000-m-0126,ep-00000-th-050,205.615,Re: Quick action needed,Quick follow-up. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week and confirm once done. Noted for reference.,direct_request,P1,ANSWER,project_code,V927,1,0,50
ep-00000,emp-001,ep-00000-m-0127,ep-00000-th-041,206.258,Re: Contract signature,Quick follow-up on the prior thread. Need sign-off on the final contract terms so we can execute before the deadline. Please handle this today. Deadline is tight; treat as urgent. Best.,deadline_request,P0,ANSWER,project_code,I815,1,0,50
ep-00000,emp-001,ep-00000-m-0128,ep-00000-th-047,211.209,Re: Decision recommendation,Follow-up for project L848. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please reply this week. Best.,request_with_question,P1,ANSWER,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0129,ep-00000-th-029,212.025,Re: Blocking incident,Quick follow-up on the prior thread. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Please handle this today. Deadline is tight; treat as urgent. Thanks.,deadline_request,P0,ANSWER,project_code,I228,1,0,50
ep-00000,emp-001,ep-00000-m-0130,ep-00000-th-034,213.537,Re: FYI update,FYI update on project Y703. FYI: we made progress and will follow up with a fuller update later. Best.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0131,ep-00000-th-035,217.089,Re: Owner clarification,"Follow-up on project I639. Question: who owns the next action here, and what is the expected timeline? Sharing in case useful.",information_request,P1,REQUEST_INFO,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0132,ep-00000-th-047,218.041,Re: Decision recommendation,Quick follow-up. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Can you share your recommendation this week? Regards.,request_with_question,P1,ANSWER,project_code,L848,1,0,50
ep-00000,emp-001,ep-00000-m-0133,ep-00000-th-021,219.971,Re: FYI update,FYI update on project I394. FYI: we made progress and will follow up with a fuller update later. Regards.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0134,ep-00000-th-049,223.655,Re: Risk assessment,Quick follow-up. Can you assess the main risks and propose mitigations before we commit? Can you share your recommendation this week? Best.,request_with_question,P1,ANSWER,project_code,R866,1,0,50
ep-00000,emp-001,ep-00000-m-0135,ep-00000-th-049,226.022,Re: Risk assessment,Follow-up for project R866. Can you assess the main risks and propose mitigations before we commit? Please reply this week. Noted for reference.,request_with_question,P1,ANSWER,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0136,ep-00000-th-003,226.285,[URGENT] Re: Blocking incident,Follow-up for project Y997. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Need action by 2001-05-24; please handle today. Best.,deadline_request,P0,ANSWER,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0137,ep-00000-th-012,227.767,Re: FYI update,FYI update on project L665. FYI: we made progress and will follow up with a fuller update later. Noted for reference.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0138,ep-00000-th-012,229.836,Re: FYI update,FYI update on project L665. FYI: we made progress and will follow up with a fuller update later. Regards.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0139,ep-00000-th-012,231.691,Re: FYI update,FYI update on project L665. FYI: we made progress and will follow up with a fuller update later. Regards.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0140,ep-00000-th-012,232.667,Re: FYI update,FYI update on project L665. FYI: we made progress and will follow up with a fuller update later. Regards.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0141,ep-00000-th-012,233.009,Re: FYI update,FYI update on project L665. FYI: we made progress and will follow up with a fuller update later. Thanks.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0142,ep-00000-th-009,235.22,Re: Review and respond,Quick follow-up. Please review the latest draft and reply with any edits or approval to proceed. Please take action this week and confirm once done. Sharing in case useful.,direct_request,P1,ANSWER,project_code,L479,1,0,50
ep-00000,emp-001,ep-00000-m-0143,ep-00000-th-009,236.44,Re: Review and respond,Follow-up for project L479. Please review the latest draft and reply with any edits or approval to proceed. Please take action this week. Regards.,direct_request,P1,ANSWER,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0144,ep-00000-th-009,238.839,Re: Review and respond,Quick follow-up. Please review the latest draft and reply with any edits or approval to proceed. Please take action this week and confirm once done. Best.,direct_request,P1,ANSWER,project_code,L479,1,0,50
ep-00000,emp-001,ep-00000-m-0145,ep-00000-th-006,240.212,Re: Send requested data,Follow-up for project K525. Please send the requested numbers (or point me to where they live) so I can finish the update. Please take action this week. Best.,direct_request,P1,ANSWER,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0146,ep-00000-th-006,241.693,Re: Send requested data,Follow-up for project K525. Please send the requested numbers (or point me to where they live) so I can finish the update. Please take action this week. Looping you in for visibility.,direct_request,P1,ANSWER,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0147,ep-00000-th-027,241.959,Re: Heads up,FYI update on project D431. FYI: there is a minor change; no action needed from you right now. Best.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0148,ep-00000-th-010,243.692,Re: Board deck numbers,Quick follow-up on the prior thread. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Please handle this today. Deadline is tight; treat as urgent. Regards.,deadline_request,P0,ANSWER,project_code,C588,1,0,50
ep-00000,emp-001,ep-00000-m-0149,ep-00000-th-027,245.329,Re: Heads up,FYI update on project D431. FYI: there is a minor change; no action needed from you right now. Thanks.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0150,ep-00000-th-027,245.348,Re: Heads up,FYI update on project D431. FYI: there is a minor change; no action needed from you right now. Best.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0151,ep-00000-th-025,246.619,Re: Status check,"Quick follow-up. Question: what is the current status, and what is the next step? Regards.",information_request,P1,REQUEST_INFO,project_code,P571,1,0,50
ep-00000,emp-001,ep-00000-m-0152,ep-00000-th-029,248.523,[URGENT] Re: Blocking incident,Follow-up for project I228. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Need action by 2001-02-15; please handle today. Sharing in case useful.,deadline_request,P0,ANSWER,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0153,ep-00000-th-029,249.003,[URGENT] Re: Blocking incident,Follow-up for project I228. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Need action by 2001-02-15; please handle today. Noted for reference.,deadline_request,P0,ANSWER,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0154,ep-00000-th-029,252.318,Re: Blocking incident,Quick follow-up on the prior thread. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Please handle this today. Deadline is tight; treat as urgent. Sharing in case useful.,deadline_request,P0,ANSWER,project_code,I228,1,0,50
ep-00000,emp-001,ep-00000-m-0155,ep-00000-th-029,252.603,Re: Blocking incident,Quick follow-up on the prior thread. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Please handle this today. Deadline is tight; treat as urgent. Looping you in for visibility.,deadline_request,P0,ANSWER,project_code,I228,1,0,50
ep-00000,emp-001,ep-00000-m-0156,ep-00000-th-011,252.833,Re: Scope tradeoff,"Follow-up for project H858. If we need to cut scope, what would you remove first? Please recommend a minimal viable plan. Please reply this week. Sharing in case useful.",request_with_question,P1,ANSWER,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0157,ep-00000-th-011,253.67,Re: Scope tradeoff,"Follow-up for project H858. If we need to cut scope, what would you remove first? Please recommend a minimal viable plan. Please reply this week. Sharing in case useful.",request_with_question,P1,ANSWER,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0158,ep-00000-th-011,254.573,Re: Scope tradeoff,"Quick follow-up. If we need to cut scope, what would you remove first? Please recommend a minimal viable plan. Can you share your recommendation this week? Looping you in for visibility.",request_with_question,P1,ANSWER,project_code,H858,1,0,50
ep-00000,emp-001,ep-00000-m-0159,ep-00000-th-049,255.932,Re: Risk assessment,Follow-up for project R866. Can you assess the main risks and propose mitigations before we commit? Please reply this week. Thanks.,request_with_question,P1,ANSWER,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0160,ep-00000-th-036,256.25,Re: Blocking details,"Follow-up on project B379. Question: what is blocked right now, and what do you need from me to unblock it? Looping you in for visibility.",information_request,P1,REQUEST_INFO,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0161,ep-00000-th-028,257.463,Re: Quick action needed,Follow-up for project E251. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week. Best.,direct_request,P1,ANSWER,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0162,ep-00000-th-006,257.911,Re: Send requested data,Quick follow-up. Please send the requested numbers (or point me to where they live) so I can finish the update. Please take action this week and confirm once done. Looping you in for visibility.,direct_request,P1,ANSWER,project_code,K525,1,0,50
ep-00000,emp-001,ep-00000-m-0163,ep-00000-th-049,259.384,Re: Risk assessment,Follow-up for project R866. Can you assess the main risks and propose mitigations before we commit? Please reply this week. Looping you in for visibility.,request_with_question,P1,ANSWER,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0164,ep-00000-th-049,265.259,Re: Risk assessment,Follow-up for project R866. Can you assess the main risks and propose mitigations before we commit? Please reply this week. Regards.,request_with_question,P1,ANSWER,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0165,ep-00000-th-011,267.846,Re: Scope tradeoff,"Follow-up for project H858. If we need to cut scope, what would you remove first? Please recommend a minimal viable plan. Please reply this week. Regards.",request_with_question,P1,ANSWER,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0166,ep-00000-th-041,269.302,[URGENT] Re: Contract signature,Follow-up for project I815. Need sign-off on the final contract terms so we can execute before the deadline. Need action by 2001-03-15; please handle today. Looping you in for visibility.,deadline_request,P0,ANSWER,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0167,ep-00000-th-016,271.177,Re: Heads up,FYI update on project G897. FYI: there is a minor change; no action needed from you right now. Sharing in case useful.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0168,ep-00000-th-038,272.604,Re: Schedule change,FYI update on project F478. FYI: timeline shifted; we will adjust and confirm the new plan. Sharing in case useful.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0169,ep-00000-th-038,273.201,Re: Schedule change,FYI update on project F478. FYI: timeline shifted; we will adjust and confirm the new plan. Noted for reference.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0170,ep-00000-th-038,275.414,Re: Schedule change,FYI update on project F478. FYI: timeline shifted; we will adjust and confirm the new plan. Regards.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0171,ep-00000-th-021,275.773,Re: FYI update,FYI update on project I394. FYI: we made progress and will follow up with a fuller update later. Regards.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0172,ep-00000-th-024,277.164,Re: Approval needed,Quick follow-up on the prior thread. Need your approval on the revised plan so we can proceed without slipping the due date. Please handle this today. Deadline is tight; treat as urgent. Sharing in case useful.,deadline_request,P0,ANSWER,project_code,D376,1,0,50
ep-00000,emp-001,ep-00000-m-0173,ep-00000-th-024,277.301,Re: Approval needed,Quick follow-up on the prior thread. Need your approval on the revised plan so we can proceed without slipping the due date. Please handle this today. Deadline is tight; treat as urgent. Sharing in case useful.,deadline_request,P0,ANSWER,project_code,D376,1,0,50
ep-00000,emp-001,ep-00000-m-0174,ep-00000-th-008,282.029,Re: Heads up,FYI update on project G364. FYI: there is a minor change; no action needed from you right now. Sharing in case useful.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0175,ep-00000-th-008,283.59,Re: Heads up,FYI update on project G364. FYI: there is a minor change; no action needed from you right now. Looping you in for visibility.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0176,ep-00000-th-016,286.868,Re: Heads up,FYI update on project G897. FYI: there is a minor change; no action needed from you right now. Best.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0177,ep-00000-th-007,295.84,Re: Heads up,FYI update on project V637. FYI: there is a minor change; no action needed from you right now. Sharing in case useful.,informational_update,P2,ACK,none,,0,0,50
ep-00000,emp-001,ep-00000-m-0178,ep-00000-th-019,299.237,Re: Send requested data,Quick follow-up. Please send the requested numbers (or point me to where they live) so I can finish the update. Please take action this week and confirm once done. Looping you in for visibility.,direct_request,P1,ANSWER,project_code,X506,1,0,50
ep-00000,emp-001,ep-00000-m-0179,ep-00000-th-010,299.529,Re: Board deck numbers,Quick follow-up on the prior thread. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Please handle this today. Deadline is tight; treat as urgent. Best.,deadline_request,P0,ANSWER,project_code,C588,1,0,50
ep-00001,emp-011,ep-00001-m-0000,ep-00001-th-001,0.407,FYI update | R759,Thread anchor. Project R759. Owner Cameron Garcia. Due 2001-04-25. FYI: we made progress and will follow up with a fuller update later. Looping you in for visibility.,informational_update,P2,ACK,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0001,ep-00001-th-002,3.772,[URGENT] Contract signature | Q608,Thread anchor. Project Q608. Owner Morgan Kim. Due 2001-02-22. Need sign-off on the final contract terms so we can execute before the deadline. Need action by 2001-02-22. This is soon. Looping you in for visibility.,deadline_request,P0,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0002,ep-00001-th-003,4.406,Schedule change | I505,Thread anchor. Project I505. Owner Alex Clark. Due 2001-04-24. FYI: timeline shifted; we will adjust and confirm the new plan. Best.,informational_update,P2,ACK,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0003,ep-00001-th-004,7.328,[URGENT] Approval needed | X270,Thread anchor. Project X270. Owner Cameron Chen. Due 2001-12-28. Need your approval on the revised plan so we can proceed without slipping the due date. Need action by 2001-12-28. This is urgent. Thanks.,deadline_request,P0,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0004,ep-00001-th-005,12.041,Risk assessment | K735,Thread anchor. Project K735. Owner Taylor Shah. Due 2001-06-26. Can you assess the main risks and propose mitigations before we commit? Please take a look and reply with your recommendation. Thanks.,request_with_question,P1,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0005,ep-00001-th-006,13.254,Decision recommendation | A858,Thread anchor. Project A858. Owner Morgan Kim. Due 2001-03-02. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please take a look and reply with your recommendation. Looping you in for visibility.,request_with_question,P1,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0006,ep-00001-th-007,14.94,FYI update | X298,Thread anchor. Project X298. Owner Sam Chen. Due 2001-02-06. FYI: we made progress and will follow up with a fuller update later. Sharing in case useful.,informational_update,P2,ACK,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0007,ep-00001-th-008,15.714,FYI update | C174,Thread anchor. Project C174. Owner Avery Patel. Due 2001-08-26. FYI: we made progress and will follow up with a fuller update later. Thanks.,informational_update,P2,ACK,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0008,ep-00001-th-009,20.723,Schedule change | W319,Thread anchor. Project W319. Owner Casey Chen. Due 2001-05-04. FYI: timeline shifted; we will adjust and confirm the new plan. Looping you in for visibility.,informational_update,P2,ACK,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0009,ep-00001-th-010,22.804,Send requested data | B282,Thread anchor. Project B282. Owner Jordan Chen. Due 2001-10-09. Please send the requested numbers (or point me to where they live) so I can finish the update. Please handle this this week. Looping you in for visibility.,direct_request,P1,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0010,ep-00001-th-011,25.897,Decision recommendation | W594,Thread anchor. Project W594. Owner Avery Khan. Due 2001-05-04. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please take a look and reply with your recommendation. Best.,request_with_question,P1,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0011,ep-00001-th-012,29.577,Heads up | J336,Thread anchor. Project J336. Owner Cameron Miller. Due 2001-10-05. FYI: there is a minor change; no action needed from you right now. Best.,informational_update,P2,ACK,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0012,ep-00001-th-013,38.521,Quick action needed | G701,Thread anchor. Project G701. Owner Morgan Khan. Due 2001-02-22. Please take the requested action and confirm once done (or tell me what is blocked). Please handle this this week. Noted for reference.,direct_request,P1,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0013,ep-00001-th-014,39.412,Heads up | L752,Thread anchor. Project L752. Owner Jamie Brown. Due 2001-06-03. FYI: there is a minor change; no action needed from you right now. Regards.,informational_update,P2,ACK,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0014,ep-00001-th-015,39.808,Review and respond | M559,Thread anchor. Project M559. Owner Casey Chen. Due 2001-10-13. Please review the latest draft and reply with any edits or approval to proceed. Please handle this this week. Thanks.,direct_request,P1,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0015,ep-00001-th-016,41.29,Quick action needed | E197,Thread anchor. Project E197. Owner Taylor Patel. Due 2001-09-08. Please take the requested action and confirm once done (or tell me what is blocked). Please handle this this week. Looping you in for visibility.,direct_request,P1,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0016,ep-00001-th-017,43.715,Send requested data | M658,Thread anchor. Project M658. Owner Sam Brown. Due 2001-02-17. Please send the requested numbers (or point me to where they live) so I can finish the update. Please handle this this week. Thanks.,direct_request,P1,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0017,ep-00001-th-018,45.98,[URGENT] Approval needed | O948,Thread anchor. Project O948. Owner Morgan Patel. Due 2001-08-03. Need your approval on the revised plan so we can proceed without slipping the due date. Need action by 2001-08-03. This is urgent. Noted for reference.,deadline_request,P0,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0018,ep-00001-th-019,46.084,Notes for reference | I926,Thread anchor. Project I926. Owner Casey Patel. Due 2001-01-03. Sharing notes and context for reference. No response needed unless questions. Thanks.,document_delivery,P2,ACK,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0019,ep-00001-th-020,46.204,Scope tradeoff | M864,"Thread anchor. Project M864. Owner Sam Khan. Due 2001-04-28. If we need to cut scope, what would you remove first? Please recommend a minimal viable plan. Please take a look and reply with your recommendation. Looping you in for visibility.",request_with_question,P1,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0020,ep-00001-th-021,48.9,Decision recommendation | S897,Thread anchor. Project S897. Owner Sam Miller. Due 2001-03-15. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please take a look and reply with your recommendation. Regards.,request_with_question,P1,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0021,ep-00001-th-022,51.08,Send requested data | C360,Thread anchor. Project C360. Owner Avery Lee. Due 2001-12-09. Please send the requested numbers (or point me to where they live) so I can finish the update. Please handle this this week. Sharing in case useful.,direct_request,P1,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0022,ep-00001-th-023,53.56,Blocking details | P719,"Thread anchor. Project P719. Owner Casey Clark. Due 2001-09-19. Question: what is blocked right now, and what do you need from me to unblock it? Thanks.",information_request,P1,REQUEST_INFO,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0023,ep-00001-th-024,53.943,Heads up | M716,Thread anchor. Project M716. Owner Sam Patel. Due 2001-08-17. FYI: there is a minor change; no action needed from you right now. Thanks.,informational_update,P2,ACK,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0024,ep-00001-th-025,54.636,Owner clarification | T957,"Thread anchor. Project T957. Owner Avery Brown. Due 2001-12-20. Question: who owns the next action here, and what is the expected timeline? Sharing in case useful.",information_request,P1,REQUEST_INFO,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0025,ep-00001-th-026,57.276,Review and respond | Q183,Thread anchor. Project Q183. Owner Jamie Kim. Due 2001-11-23. Please review the latest draft and reply with any edits or approval to proceed. Please handle this this week. Regards.,direct_request,P1,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0026,ep-00001-th-027,58.7,Heads up | R449,Thread anchor. Project R449. Owner Taylor Kim. Due 2001-01-04. FYI: there is a minor change; no action needed from you right now. Looping you in for visibility.,informational_update,P2,ACK,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0027,ep-00001-th-028,63.591,[URGENT] Board deck numbers | S980,Thread anchor. Project S980. Owner Casey Khan. Due 2001-11-01. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Need action by 2001-11-01. This is soon. Regards.,deadline_request,P0,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0028,ep-00001-th-029,65.402,Blocking details | L545,"Thread anchor. Project L545. Owner Casey Garcia. Due 2001-02-05. Question: what is blocked right now, and what do you need from me to unblock it? Regards.",information_request,P1,REQUEST_INFO,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0029,ep-00001-th-030,67.104,Send requested data | Q790,Thread anchor. Project Q790. Owner Taylor Kim. Due 2001-09-22. Please send the requested numbers (or point me to where they live) so I can finish the update. Please handle this this week. Sharing in case useful.,direct_request,P1,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0030,ep-00001-th-031,67.134,Schedule change | K784,Thread anchor. Project K784. Owner Sam Kim. Due 2001-01-16. FYI: timeline shifted; we will adjust and confirm the new plan. Thanks.,informational_update,P2,ACK,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0031,ep-00001-th-032,67.41,Quick action needed | A529,Thread anchor. Project A529. Owner Riley Lee. Due 2001-01-09. Please take the requested action and confirm once done (or tell me what is blocked). Please handle this this week. Regards.,direct_request,P1,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0032,ep-00001-th-033,68.167,Heads up | C626,Thread anchor. Project C626. Owner Cameron Patel. Due 2001-11-20. FYI: there is a minor change; no action needed from you right now. Sharing in case useful.,informational_update,P2,ACK,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0033,ep-00001-th-034,68.433,Send requested data | Y973,Thread anchor. Project Y973. Owner Jamie Kim. Due 2001-01-05. Please send the requested numbers (or point me to where they live) so I can finish the update. Please handle this this week. Regards.,direct_request,P1,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0034,ep-00001-th-035,68.473,[URGENT] Blocking incident | Z335,Thread anchor. Project Z335. Owner Sam Patel. Due 2001-05-02. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Need action by 2001-05-02. This is urgent. Regards.,deadline_request,P0,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0035,ep-00001-th-036,68.566,[URGENT] Blocking incident | D514,Thread anchor. Project D514. Owner Morgan Shah. Due 2001-03-19. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Need action by 2001-03-19. This is urgent. Best.,deadline_request,P0,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0036,ep-00001-th-037,74.464,[URGENT] Blocking incident | V989,Thread anchor. Project V989. Owner Riley Lee. Due 2001-10-07. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Need action by 2001-10-07. This is urgent. Best.,deadline_request,P0,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0037,ep-00001-th-038,74.9,[URGENT] Board deck numbers | R860,Thread anchor. Project R860. Owner Sam Lee. Due 2001-08-05. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Need action by 2001-08-05. This is urgent. Noted for reference.,deadline_request,P0,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0038,ep-00001-th-039,78.465,[URGENT] Contract signature | G667,Thread anchor. Project G667. Owner Taylor Shah. Due 2001-09-19. Need sign-off on the final contract terms so we can execute before the deadline. Need action by 2001-09-19. This is urgent. Thanks.,deadline_request,P0,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0039,ep-00001-th-040,89.788,Decision recommendation | L894,Thread anchor. Project L894. Owner Riley Chen. Due 2001-11-27. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please take a look and reply with your recommendation. Regards.,request_with_question,P1,ANSWER,none,,0,1,105
