episode_id,employee_id,message_id,thread_id,arrival_min,subject,body,archetype,gold_priority,gold_reply_type,gold_project_code,gold_required_key,gold_required_value,needs_memory,is_anchor_message,n_threads
ep-00000,emp-003,ep-00000-m-0095,ep-00000-th-096,186.392,Schedule change | A138,Thread anchor. Project A138. Owner Sam Clark. Due 2001-06-20. FYI: timeline shifted; we will adjust and confirm the new plan. Sharing in case useful.,informational_update,P2,ACK,A138,none,,0,1,105
ep-00000,emp-003,ep-00000-m-0096,ep-00000-th-097,186.429,Owner clarification | C792,"Thread anchor. Project C792. Owner Jordan Garcia. Due 2001-12-17. Question: who owns the next action here, and what is the expected timeline? Regards.",information_request,P1,REQUEST_INFO,C792,none,,0,1,105
ep-00000,emp-003,ep-00000-m-0097,ep-00000-th-098,186.927,Risk assessment | G672,Thread anchor. Project G672. Owner Cameron Brown. Due 2001-06-05. Can you assess the main risks and propose mitigations before we commit? Please take a look and reply with your recommendation. Thanks.,request_with_question,P1,ANSWER,G672,none,,0,1,105
ep-00000,emp-003,ep-00000-m-0098,ep-00000-th-099,191.507,Risk assessment | H476,Thread anchor. Project H476. Owner Casey Brown. Due 2001-09-08. Can you assess the main risks and propose mitigations before we commit? Please take a look and reply with your recommendation. Best.,request_with_question,P1,ANSWER,H476,none,,0,1,105
ep-00000,emp-003,ep-00000-m-0099,ep-00000-th-100,191.615,[URGENT] Approval needed | E233,Thread anchor. Project E233. Owner Morgan Brown. Due 2001-09-12. Need your approval on the revised plan so we can proceed without slipping the due date. Need action by 2001-09-12. This is urgent. Regards.,deadline_request,P0,ANSWER,E233,none,,0,1,105
ep-00000,emp-003,ep-00000-m-0100,ep-00000-th-101,191.783,Review and respond | D952,Thread anchor. Project D952. Owner Sam Lee. Due 2001-04-18. Please review the latest draft and reply with any edits or approval to proceed. Please handle this this week. Noted for reference.,direct_request,P1,ANSWER,D952,none,,0,1,105
ep-00000,emp-003,ep-00000-m-0101,ep-00000-th-102,199.838,Heads up | K670,Thread anchor. Project K670. Owner Avery Chen. Due 2001-02-12. FYI: there is a minor change; no action needed from you right now. Noted for reference.,informational_update,P2,ACK,K670,none,,0,1,105
ep-00000,emp-003,ep-00000-m-0102,ep-00000-th-103,204.811,[URGENT] Blocking incident | P640,Thread anchor. Project P640. Owner Taylor Khan. Due 2001-01-09. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Need action by 2001-01-09. This is urgent. Regards.,deadline_request,P0,ANSWER,P640,none,,0,1,105
ep-00000,emp-003,ep-00000-m-0103,ep-00000-th-104,205.984,Review and respond | C614,Thread anchor. Project C614. Owner Taylor Brown. Due 2001-08-20. Please review the latest draft and reply with any edits or approval to proceed. Please handle this this week. Sharing in case useful.,direct_request,P1,ANSWER,C614,none,,0,1,105
ep-00000,emp-003,ep-00000-m-0104,ep-00000-th-105,211.942,[URGENT] Board deck numbers | Q654,Thread anchor. Project Q654. Owner Taylor Kim. Due 2001-10-10. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Need action by 2001-10-10. This is urgent. Thanks.,deadline_request,P0,ANSWER,Q654,none,,0,1,105
ep-00000,emp-003,ep-00000-m-0105,ep-00000-th-001,213.142,Re: Heads up,FYI update on project U688. FYI: there is a minor change; no action needed from you right now. Regards.,informational_update,P2,ACK,U688,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0106,ep-00000-th-001,213.267,Re: Heads up,FYI update on project U688. FYI: there is a minor change; no action needed from you right now. Sharing in case useful.,informational_update,P2,ACK,U688,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0107,ep-00000-th-004,219.037,Re: Heads up,FYI update on project O498. FYI: there is a minor change; no action needed from you right now. Sharing in case useful.,informational_update,P2,ACK,O498,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0108,ep-00000-th-075,219.667,Re: Owner clarification,"Quick follow-up. Question: who owns the next action here, and what is the expected timeline? Thanks.",information_request,P1,REQUEST_INFO,O107,project_code,O107,1,0,105
ep-00000,emp-003,ep-00000-m-0109,ep-00000-th-075,219.685,Re: Owner clarification,"Quick follow-up. Question: who owns the next action here, and what is the expected timeline? Noted for reference.",information_request,P1,REQUEST_INFO,O107,project_code,O107,1,0,105
ep-00000,emp-003,ep-00000-m-0110,ep-00000-th-061,220.524,Re: Heads up,FYI update on project J932. FYI: there is a minor change; no action needed from you right now. Noted for reference.,informational_update,P2,ACK,J932,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0111,ep-00000-th-044,221.241,Re: Contract signature,Quick follow-up on the prior thread. Need sign-off on the final contract terms so we can execute before the deadline. Please handle this today. Deadline is tight; treat as urgent. Noted for reference.,deadline_request,P0,ANSWER,H218,project_code,H218,1,0,105
ep-00000,emp-003,ep-00000-m-0112,ep-00000-th-044,221.336,[URGENT] Re: Contract signature,Follow-up for project H218. Need sign-off on the final contract terms so we can execute before the deadline. Need action by 2001-12-04; please handle today. Best.,deadline_request,P0,ANSWER,H218,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0113,ep-00000-th-044,221.533,[URGENT] Re: Contract signature,Follow-up for project H218. Need sign-off on the final contract terms so we can execute before the deadline. Need action by 2001-12-04; please handle today. Noted for reference.,deadline_request,P0,ANSWER,H218,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0114,ep-00000-th-056,224.353,Re: Schedule change,FYI update on project X927. FYI: timeline shifted; we will adjust and confirm the new plan. Best.,informational_update,P2,ACK,X927,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0115,ep-00000-th-029,227.785,Re: Heads up,FYI update on project P236. FYI: there is a minor change; no action needed from you right now. Looping you in for visibility.,informational_update,P2,ACK,P236,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0116,ep-00000-th-099,230.132,Re: Risk assessment,Follow-up for project H476. Can you assess the main risks and propose mitigations before we commit? Please reply this week. Thanks.,request_with_question,P1,ANSWER,H476,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0117,ep-00000-th-099,230.853,Re: Risk assessment,Quick follow-up. Can you assess the main risks and propose mitigations before we commit? Can you share your recommendation this week? Looping you in for visibility.,request_with_question,P1,ANSWER,H476,project_code,H476,1,0,105
ep-00000,emp-003,ep-00000-m-0118,ep-00000-th-099,248.783,Re: Risk assessment,Quick follow-up. Can you assess the main risks and propose mitigations before we commit? Can you share your recommendation this week? Sharing in case useful.,request_with_question,P1,ANSWER,H476,project_code,H476,1,0,105
ep-00000,emp-003,ep-00000-m-0119,ep-00000-th-099,252.492,Re: Risk assessment,Quick follow-up. Can you assess the main risks and propose mitigations before we commit? Can you share your recommendation this week? Best.,request_with_question,P1,ANSWER,H476,project_code,H476,1,0,105
ep-00000,emp-003,ep-00000-m-0120,ep-00000-th-050,254.14,Re: Schedule change,FYI update on project T823. FYI: timeline shifted; we will adjust and confirm the new plan. Thanks.,informational_update,P2,ACK,T823,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0121,ep-00000-th-078,255.45,Re: Owner clarification,"Follow-up on project F703. Question: who owns the next action here, and what is the expected timeline? Best.",information_request,P1,REQUEST_INFO,F703,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0122,ep-00000-th-078,256.447,Re: Owner clarification,"Quick follow-up. Question: who owns the next action here, and what is the expected timeline? Thanks.",information_request,P1,REQUEST_INFO,F703,project_code,F703,1,0,105
ep-00000,emp-003,ep-00000-m-0123,ep-00000-th-078,259.078,Re: Owner clarification,"Follow-up on project F703. Question: who owns the next action here, and what is the expected timeline? Looping you in for visibility.",information_request,P1,REQUEST_INFO,F703,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0124,ep-00000-th-076,260.589,Re: Scope tradeoff,"Quick follow-up. If we need to cut scope, what would you remove first? Please recommend a minimal viable plan. Can you share your recommendation this week? Noted for reference.",request_with_question,P1,ANSWER,X818,project_code,X818,1,0,105
ep-00000,emp-003,ep-00000-m-0125,ep-00000-th-062,260.822,Re: Decision recommendation,Quick follow-up. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Can you share your recommendation this week? Thanks.,request_with_question,P1,ANSWER,K931,project_code,K931,1,0,105
ep-00000,emp-003,ep-00000-m-0126,ep-00000-th-021,262.828,Re: Scope tradeoff,"Follow-up for project J962. If we need to cut scope, what would you remove first? Please recommend a minimal viable plan. Please reply this week. Thanks.",request_with_question,P1,ANSWER,J962,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0127,ep-00000-th-036,263.561,Re: Contract signature,Quick follow-up on the prior thread. Need sign-off on the final contract terms so we can execute before the deadline. Please handle this this week. Deadline is tight; treat as soon. Best.,deadline_request,P0,ANSWER,Z385,project_code,Z385,1,0,105
ep-00000,emp-003,ep-00000-m-0128,ep-00000-th-030,264.37,Re: Review and respond,Quick follow-up. Please review the latest draft and reply with any edits or approval to proceed. Please take action this week and confirm once done. Best.,direct_request,P1,ANSWER,H537,project_code,H537,1,0,105
ep-00000,emp-003,ep-00000-m-0129,ep-00000-th-028,266.606,Re: Board deck numbers,Quick follow-up on the prior thread. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Please handle this today. Deadline is tight; treat as urgent. Looping you in for visibility.,deadline_request,P0,ANSWER,U253,project_code,U253,1,0,105
ep-00000,emp-003,ep-00000-m-0130,ep-00000-th-053,267.112,Re: FYI update,FYI update on project L965. FYI: we made progress and will follow up with a fuller update later. Regards.,informational_update,P2,ACK,L965,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0131,ep-00000-th-093,267.533,Re: Owner clarification,"Quick follow-up. Question: who owns the next action here, and what is the expected timeline? Best.",information_request,P1,REQUEST_INFO,D726,project_code,D726,1,0,105
ep-00000,emp-003,ep-00000-m-0132,ep-00000-th-101,270.752,Re: Review and respond,Follow-up for project D952. Please review the latest draft and reply with any edits or approval to proceed. Please take action this week. Best.,direct_request,P1,ANSWER,D952,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0133,ep-00000-th-101,271.285,Re: Review and respond,Quick follow-up. Please review the latest draft and reply with any edits or approval to proceed. Please take action this week and confirm once done. Thanks.,direct_request,P1,ANSWER,D952,project_code,D952,1,0,105
ep-00000,emp-003,ep-00000-m-0134,ep-00000-th-056,272.572,Re: Schedule change,FYI update on project X927. FYI: timeline shifted; we will adjust and confirm the new plan. Looping you in for visibility.,informational_update,P2,ACK,X927,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0135,ep-00000-th-056,279.578,Re: Schedule change,FYI update on project X927. FYI: timeline shifted; we will adjust and confirm the new plan. Thanks.,informational_update,P2,ACK,X927,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0136,ep-00000-th-080,279.936,Re: Status check,"Follow-up on project C941. Question: what is the current status, and what is the next step? Best.",information_request,P1,REQUEST_INFO,C941,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0137,ep-00000-th-013,280.141,Re: Review and respond,Quick follow-up. Please review the latest draft and reply with any edits or approval to proceed. Please take action this week and confirm once done. Noted for reference.,direct_request,P1,ANSWER,D320,project_code,D320,1,0,105
ep-00000,emp-003,ep-00000-m-0138,ep-00000-th-019,282.02,Re: Quick action needed,Follow-up for project M744. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week. Thanks.,direct_request,P1,ANSWER,M744,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0139,ep-00000-th-019,282.886,Re: Quick action needed,Quick follow-up. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week and confirm once done. Sharing in case useful.,direct_request,P1,ANSWER,M744,project_code,M744,1,0,105
ep-00000,emp-003,ep-00000-m-0140,ep-00000-th-001,284.622,Re: Heads up,FYI update on project U688. FYI: there is a minor change; no action needed from you right now. Looping you in for visibility.,informational_update,P2,ACK,U688,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0141,ep-00000-th-042,285.606,Re: Status check,"Quick follow-up. Question: what is the current status, and what is the next step? Noted for reference.",information_request,P1,REQUEST_INFO,S886,project_code,S886,1,0,105
ep-00000,emp-003,ep-00000-m-0142,ep-00000-th-042,285.773,Re: Status check,"Quick follow-up. Question: what is the current status, and what is the next step? Best.",information_request,P1,REQUEST_INFO,S886,project_code,S886,1,0,105
ep-00000,emp-003,ep-00000-m-0143,ep-00000-th-059,287.175,Re: FYI update,FYI update on project N812. FYI: we made progress and will follow up with a fuller update later. Thanks.,informational_update,P2,ACK,N812,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0144,ep-00000-th-059,287.958,Re: FYI update,FYI update on project N812. FYI: we made progress and will follow up with a fuller update later. Regards.,informational_update,P2,ACK,N812,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0145,ep-00000-th-089,290.317,Re: FYI update,FYI update on project F113. FYI: we made progress and will follow up with a fuller update later. Thanks.,informational_update,P2,ACK,F113,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0146,ep-00000-th-089,298.331,Re: FYI update,FYI update on project F113. FYI: we made progress and will follow up with a fuller update later. Sharing in case useful.,informational_update,P2,ACK,F113,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0147,ep-00000-th-036,302.034,Re: Contract signature,Quick follow-up on the prior thread. Need sign-off on the final contract terms so we can execute before the deadline. Please handle this this week. Deadline is tight; treat as soon. Noted for reference.,deadline_request,P0,ANSWER,Z385,project_code,Z385,1,0,105
ep-00000,emp-003,ep-00000-m-0148,ep-00000-th-084,302.284,[URGENT] Re: Blocking incident,Follow-up for project C508. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Need action by 2001-06-09; please handle today. Looping you in for visibility.,deadline_request,P0,ANSWER,C508,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0149,ep-00000-th-084,303.546,Re: Blocking incident,Quick follow-up on the prior thread. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Please handle this today. Deadline is tight; treat as urgent. Thanks.,deadline_request,P0,ANSWER,C508,project_code,C508,1,0,105
ep-00000,emp-003,ep-00000-m-0150,ep-00000-th-069,310.765,Re: Schedule change,FYI update on project W281. FYI: timeline shifted; we will adjust and confirm the new plan. Regards.,informational_update,P2,ACK,W281,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0151,ep-00000-th-070,317.047,Re: Blocking details,"Quick follow-up. Question: what is blocked right now, and what do you need from me to unblock it? Noted for reference.",information_request,P1,REQUEST_INFO,E760,project_code,E760,1,0,105
ep-00000,emp-003,ep-00000-m-0152,ep-00000-th-070,317.238,Re: Blocking details,"Follow-up on project E760. Question: what is blocked right now, and what do you need from me to unblock it? Thanks.",information_request,P1,REQUEST_INFO,E760,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0153,ep-00000-th-072,318.13,Re: Owner clarification,"Follow-up on project N941. Question: who owns the next action here, and what is the expected timeline? Looping you in for visibility.",information_request,P1,REQUEST_INFO,N941,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0154,ep-00000-th-072,319.856,Re: Owner clarification,"Follow-up on project N941. Question: who owns the next action here, and what is the expected timeline? Looping you in for visibility.",information_request,P1,REQUEST_INFO,N941,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0155,ep-00000-th-072,323.686,Re: Owner clarification,"Quick follow-up. Question: who owns the next action here, and what is the expected timeline? Sharing in case useful.",information_request,P1,REQUEST_INFO,N941,project_code,N941,1,0,105
ep-00000,emp-003,ep-00000-m-0156,ep-00000-th-072,324.232,Re: Owner clarification,"Quick follow-up. Question: who owns the next action here, and what is the expected timeline? Noted for reference.",information_request,P1,REQUEST_INFO,N941,project_code,N941,1,0,105
ep-00000,emp-003,ep-00000-m-0157,ep-00000-th-072,326.149,Re: Owner clarification,"Quick follow-up. Question: who owns the next action here, and what is the expected timeline? Regards.",information_request,P1,REQUEST_INFO,N941,project_code,N941,1,0,105
ep-00000,emp-003,ep-00000-m-0158,ep-00000-th-014,326.744,Re: Send requested data,Quick follow-up. Please send the requested numbers (or point me to where they live) so I can finish the update. Please take action this week and confirm once done. Regards.,direct_request,P1,ANSWER,C787,project_code,C787,1,0,105
ep-00000,emp-003,ep-00000-m-0159,ep-00000-th-003,326.859,Re: Owner clarification,"Quick follow-up. Question: who owns the next action here, and what is the expected timeline? Looping you in for visibility.",information_request,P1,REQUEST_INFO,L549,project_code,L549,1,0,105
ep-00000,emp-003,ep-00000-m-0160,ep-00000-th-003,328.466,Re: Owner clarification,"Quick follow-up. Question: who owns the next action here, and what is the expected timeline? Regards.",information_request,P1,REQUEST_INFO,L549,project_code,L549,1,0,105
ep-00000,emp-003,ep-00000-m-0161,ep-00000-th-003,329.855,Re: Owner clarification,"Quick follow-up. Question: who owns the next action here, and what is the expected timeline? Sharing in case useful.",information_request,P1,REQUEST_INFO,L549,project_code,L549,1,0,105
ep-00000,emp-003,ep-00000-m-0162,ep-00000-th-003,332.335,Re: Owner clarification,"Quick follow-up. Question: who owns the next action here, and what is the expected timeline? Noted for reference.",information_request,P1,REQUEST_INFO,L549,project_code,L549,1,0,105
ep-00000,emp-003,ep-00000-m-0163,ep-00000-th-003,333.216,Re: Owner clarification,"Quick follow-up. Question: who owns the next action here, and what is the expected timeline? Best.",information_request,P1,REQUEST_INFO,L549,project_code,L549,1,0,105
ep-00000,emp-003,ep-00000-m-0164,ep-00000-th-072,335.229,Re: Owner clarification,"Follow-up on project N941. Question: who owns the next action here, and what is the expected timeline? Best.",information_request,P1,REQUEST_INFO,N941,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0165,ep-00000-th-047,338.416,Re: Decision recommendation,Quick follow-up. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Can you share your recommendation this week? Looping you in for visibility.,request_with_question,P1,ANSWER,H557,project_code,H557,1,0,105
ep-00000,emp-003,ep-00000-m-0166,ep-00000-th-052,340.671,[URGENT] Re: Contract signature,Follow-up for project Y880. Need sign-off on the final contract terms so we can execute before the deadline. Need action by 2001-04-12; please handle this week. Sharing in case useful.,deadline_request,P0,ANSWER,Y880,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0167,ep-00000-th-098,342.406,Re: Risk assessment,Quick follow-up. Can you assess the main risks and propose mitigations before we commit? Can you share your recommendation this week? Regards.,request_with_question,P1,ANSWER,G672,project_code,G672,1,0,105
ep-00000,emp-003,ep-00000-m-0168,ep-00000-th-081,346.249,Re: Blocking incident,Quick follow-up on the prior thread. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Please handle this this week. Deadline is tight; treat as soon. Noted for reference.,deadline_request,P0,ANSWER,O953,project_code,O953,1,0,105
ep-00000,emp-003,ep-00000-m-0169,ep-00000-th-081,346.258,[URGENT] Re: Blocking incident,Follow-up for project O953. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Need action by 2001-10-18; please handle this week. Regards.,deadline_request,P0,ANSWER,O953,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0170,ep-00000-th-081,347.483,[URGENT] Re: Blocking incident,Follow-up for project O953. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Need action by 2001-10-18; please handle this week. Best.,deadline_request,P0,ANSWER,O953,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0171,ep-00000-th-081,348.526,Re: Blocking incident,Quick follow-up on the prior thread. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Please handle this this week. Deadline is tight; treat as soon. Looping you in for visibility.,deadline_request,P0,ANSWER,O953,project_code,O953,1,0,105
ep-00000,emp-003,ep-00000-m-0172,ep-00000-th-093,349.248,Re: Owner clarification,"Follow-up on project D726. Question: who owns the next action here, and what is the expected timeline? Sharing in case useful.",information_request,P1,REQUEST_INFO,D726,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0173,ep-00000-th-093,349.645,Re: Owner clarification,"Quick follow-up. Question: who owns the next action here, and what is the expected timeline? Best.",information_request,P1,REQUEST_INFO,D726,project_code,D726,1,0,105
ep-00000,emp-003,ep-00000-m-0174,ep-00000-th-093,350.645,Re: Owner clarification,"Quick follow-up. Question: who owns the next action here, and what is the expected timeline? Sharing in case useful.",information_request,P1,REQUEST_INFO,D726,project_code,D726,1,0,105
ep-00000,emp-003,ep-00000-m-0175,ep-00000-th-084,350.759,[URGENT] Re: Blocking incident,Follow-up for project C508. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Need action by 2001-06-09; please handle today. Noted for reference.,deadline_request,P0,ANSWER,C508,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0176,ep-00000-th-034,352.855,Re: FYI update,FYI update on project Y791. FYI: we made progress and will follow up with a fuller update later. Regards.,informational_update,P2,ACK,Y791,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0177,ep-00000-th-034,354.068,Re: FYI update,FYI update on project Y791. FYI: we made progress and will follow up with a fuller update later. Best.,informational_update,P2,ACK,Y791,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0178,ep-00000-th-071,356.757,Re: Heads up,FYI update on project D956. FYI: there is a minor change; no action needed from you right now. Sharing in case useful.,informational_update,P2,ACK,D956,none,,0,0,105
ep-00000,emp-003,ep-00000-m-0179,ep-00000-th-087,358.276,Re: Decision recommendation,Quick follow-up. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Can you share your recommendation this week? Looping you in for visibility.,request_with_question,P1,ANSWER,Z121,project_code,Z121,1,0,105
ep-00001,emp-020,ep-00001-m-0000,ep-00001-th-001,0.664,Schedule change | X186,Thread anchor. Project X186. Owner Taylor Patel. Due 2001-04-15. FYI: timeline shifted; we will adjust and confirm the new plan. Regards.,informational_update,P2,ACK,X186,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0001,ep-00001-th-002,1.357,Heads up | B303,Thread anchor. Project B303. Owner Alex Lee. Due 2001-06-24. FYI: there is a minor change; no action needed from you right now. Noted for reference.,informational_update,P2,ACK,B303,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0002,ep-00001-th-003,1.396,FYI update | I686,Thread anchor. Project I686. Owner Riley Clark. Due 2001-05-05. FYI: we made progress and will follow up with a fuller update later. Best.,informational_update,P2,ACK,I686,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0003,ep-00001-th-004,2.47,Heads up | W341,Thread anchor. Project W341. Owner Cameron Brown. Due 2001-07-13. FYI: there is a minor change; no action needed from you right now. Looping you in for visibility.,informational_update,P2,ACK,W341,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0004,ep-00001-th-005,4.382,Status check | L454,"Thread anchor. Project L454. Owner Casey Miller. Due 2001-08-08. Question: what is the current status, and what is the next step? Noted for reference.",information_request,P1,REQUEST_INFO,L454,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0005,ep-00001-th-006,10.36,Schedule change | N584,Thread anchor. Project N584. Owner Riley Miller. Due 2001-06-09. FYI: timeline shifted; we will adjust and confirm the new plan. Noted for reference.,informational_update,P2,ACK,N584,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0006,ep-00001-th-007,12.35,Schedule change | Q287,Thread anchor. Project Q287. Owner Jamie Miller. Due 2001-12-04. FYI: timeline shifted; we will adjust and confirm the new plan. Thanks.,informational_update,P2,ACK,Q287,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0007,ep-00001-th-008,14.291,Draft attached | E245,Thread anchor. Project E245. Owner Jordan Lee. Due 2001-10-02. Sharing the latest draft for reference. No action required yet unless you spot an issue. Noted for reference.,document_delivery,P2,ACK,E245,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0008,ep-00001-th-009,18.739,[URGENT] Approval needed | W223,Thread anchor. Project W223. Owner Avery Shah. Due 2001-03-13. Need your approval on the revised plan so we can proceed without slipping the due date. Need action by 2001-03-13. This is soon. Thanks.,deadline_request,P0,ANSWER,W223,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0009,ep-00001-th-010,19.567,Quick action needed | W959,Thread anchor. Project W959. Owner Cameron Chen. Due 2001-03-18. Please take the requested action and confirm once done (or tell me what is blocked). Please handle this this week. Thanks.,direct_request,P1,ANSWER,W959,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0010,ep-00001-th-011,19.892,Review and respond | Y359,Thread anchor. Project Y359. Owner Sam Miller. Due 2001-01-16. Please review the latest draft and reply with any edits or approval to proceed. Please handle this this week. Sharing in case useful.,direct_request,P1,ANSWER,Y359,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0011,ep-00001-th-012,20.167,Quick action needed | V433,Thread anchor. Project V433. Owner Riley Chen. Due 2001-01-15. Please take the requested action and confirm once done (or tell me what is blocked). Please handle this this week. Noted for reference.,direct_request,P1,ANSWER,V433,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0012,ep-00001-th-013,21.664,Status check | J537,"Thread anchor. Project J537. Owner Jamie Kim. Due 2001-04-12. Question: what is the current status, and what is the next step? Regards.",information_request,P1,REQUEST_INFO,J537,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0013,ep-00001-th-014,25.433,[URGENT] Blocking incident | V413,Thread anchor. Project V413. Owner Casey Patel. Due 2001-05-22. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Need action by 2001-05-22. This is urgent. Noted for reference.,deadline_request,P0,ANSWER,V413,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0014,ep-00001-th-015,28.722,FYI update | L607,Thread anchor. Project L607. Owner Jamie Shah. Due 2001-11-02. FYI: we made progress and will follow up with a fuller update later. Noted for reference.,informational_update,P2,ACK,L607,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0015,ep-00001-th-016,32.286,Decision recommendation | F637,Thread anchor. Project F637. Owner Cameron Miller. Due 2001-08-22. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please take a look and reply with your recommendation. Looping you in for visibility.,request_with_question,P1,ANSWER,F637,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0016,ep-00001-th-017,32.711,Schedule change | C522,Thread anchor. Project C522. Owner Cameron Chen. Due 2001-11-27. FYI: timeline shifted; we will adjust and confirm the new plan. Looping you in for visibility.,informational_update,P2,ACK,C522,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0017,ep-00001-th-018,34.468,Heads up | F526,Thread anchor. Project F526. Owner Casey Chen. Due 2001-03-09. FYI: there is a minor change; no action needed from you right now. Best.,informational_update,P2,ACK,F526,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0018,ep-00001-th-019,39.384,FYI update | X189,Thread anchor. Project X189. Owner Morgan Kim. Due 2001-02-12. FYI: we made progress and will follow up with a fuller update later. Sharing in case useful.,informational_update,P2,ACK,X189,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0019,ep-00001-th-020,41.683,Schedule change | D685,Thread anchor. Project D685. Owner Cameron Patel. Due 2001-04-10. FYI: timeline shifted; we will adjust and confirm the new plan. Best.,informational_update,P2,ACK,D685,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0020,ep-00001-th-021,42.544,Heads up | N421,Thread anchor. Project N421. Owner Taylor Kim. Due 2001-12-18. FYI: there is a minor change; no action needed from you right now. Noted for reference.,informational_update,P2,ACK,N421,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0021,ep-00001-th-022,43.744,FYI update | X129,Thread anchor. Project X129. Owner Avery Shah. Due 2001-02-22. FYI: we made progress and will follow up with a fuller update later. Noted for reference.,informational_update,P2,ACK,X129,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0022,ep-00001-th-023,45.895,Status check | L656,"Thread anchor. Project L656. Owner Morgan Patel. Due 2001-03-24. Question: what is the current status, and what is the next step? Sharing in case useful.",information_request,P1,REQUEST_INFO,L656,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0023,ep-00001-th-024,47.971,[URGENT] Approval needed | V722,Thread anchor. Project V722. Owner Casey Patel. Due 2001-12-13. Need your approval on the revised plan so we can proceed without slipping the due date. Need action by 2001-12-13. This is urgent. Best.,deadline_request,P0,ANSWER,V722,none,,0,1,105
