episode_id,employee_id,message_id,thread_id,arrival_min,subject,body,archetype,gold_priority,gold_reply_type,gold_required_key,gold_required_value,needs_memory,is_anchor_message,n_threads
ep-00001,emp-011,ep-00001-m-0097,ep-00001-th-098,204.631,Heads up | X996,Thread anchor. Project X996. Owner Sam Khan. Due 2001-06-16. FYI: there is a minor change; no action needed from you right now. Thanks.,informational_update,P2,ACK,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0098,ep-00001-th-099,207.143,Quick action needed | N477,Thread anchor. Project N477. Owner Riley Khan. Due 2001-12-12. Please take the requested action and confirm once done (or tell me what is blocked). Please handle this this week. Looping you in for visibility.,direct_request,P1,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0099,ep-00001-th-100,208.369,Schedule change | G276,Thread anchor. Project G276. Owner Alex Shah. Due 2001-05-19. FYI: timeline shifted; we will adjust and confirm the new plan. Noted for reference.,informational_update,P2,ACK,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0100,ep-00001-th-101,208.476,Quick action needed | S770,Thread anchor. Project S770. Owner Jamie Kim. Due 2001-09-05. Please take the requested action and confirm once done (or tell me what is blocked). Please handle this this week. Noted for reference.,direct_request,P1,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0101,ep-00001-th-102,210.17,Owner clarification | E332,"Thread anchor. Project E332. Owner Sam Brown. Due 2001-01-24. Question: who owns the next action here, and what is the expected timeline? Looping you in for visibility.",information_request,P1,REQUEST_INFO,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0102,ep-00001-th-103,210.844,Send requested data | Y685,Thread anchor. Project Y685. Owner Morgan Chen. Due 2001-01-17. Please send the requested numbers (or point me to where they live) so I can finish the update. Please handle this this week. Thanks.,direct_request,P1,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0103,ep-00001-th-104,211.864,Scope tradeoff | V383,"Thread anchor. Project V383. Owner Alex Lee. Due 2001-11-22. If we need to cut scope, what would you remove first? Please recommend a minimal viable plan. Please take a look and reply with your recommendation. Best.",request_with_question,P1,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0104,ep-00001-th-105,214.731,Decision recommendation | Z680,Thread anchor. Project Z680. Owner Jamie Clark. Due 2001-09-19. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please take a look and reply with your recommendation. Regards.,request_with_question,P1,ANSWER,none,,0,1,105
ep-00001,emp-011,ep-00001-m-0105,ep-00001-th-023,215.095,Re: Blocking details,"Quick follow-up. Question: what is blocked right now, and what do you need from me to unblock it? Noted for reference.",information_request,P1,REQUEST_INFO,project_code,P719,1,0,105
ep-00001,emp-011,ep-00001-m-0106,ep-00001-th-087,215.394,Re: Owner clarification,"Quick follow-up. Question: who owns the next action here, and what is the expected timeline? Regards.",information_request,P1,REQUEST_INFO,project_code,G222,1,0,105
ep-00001,emp-011,ep-00001-m-0107,ep-00001-th-087,218.295,Re: Owner clarification,"Follow-up on project G222. Question: who owns the next action here, and what is the expected timeline? Regards.",information_request,P1,REQUEST_INFO,none,,0,0,105
ep-00001,emp-011,ep-00001-m-0108,ep-00001-th-059,218.642,Re: FYI update,FYI update on project S859. FYI: we made progress and will follow up with a fuller update later. Regards.,informational_update,P2,ACK,none,,0,0,105
ep-00001,emp-011,ep-00001-m-0109,ep-00001-th-078,220.069,Re: Schedule change,FYI update on project R696. FYI: timeline shifted; we will adjust and confirm the new plan. Best.,informational_update,P2,ACK,none,,0,0,105
ep-00001,emp-011,ep-00001-m-0110,ep-00001-th-049,222.698,Re: Schedule change,FYI update on project Y840. FYI: timeline shifted; we will adjust and confirm the new plan. Noted for reference.,informational_update,P2,ACK,none,,0,0,105
ep-00001,emp-011,ep-00001-m-0111,ep-00001-th-001,222.723,Re: FYI update,FYI update on project R759. FYI: we made progress and will follow up with a fuller update later. Regards.,informational_update,P2,ACK,none,,0,0,105
ep-00001,emp-011,ep-00001-m-0112,ep-00001-th-007,224.865,Re: FYI update,FYI update on project X298. FYI: we made progress and will follow up with a fuller update later. Looping you in for visibility.,informational_update,P2,ACK,none,,0,0,105
ep-00001,emp-011,ep-00001-m-0113,ep-00001-th-007,225.53,Re: FYI update,FYI update on project X298. FYI: we made progress and will follow up with a fuller update later. Looping you in for visibility.,informational_update,P2,ACK,none,,0,0,105
ep-00001,emp-011,ep-00001-m-0114,ep-00001-th-007,226.215,Re: FYI update,FYI update on project X298. FYI: we made progress and will follow up with a fuller update later. Thanks.,informational_update,P2,ACK,none,,0,0,105
ep-00001,emp-011,ep-00001-m-0115,ep-00001-th-007,228.714,Re: FYI update,FYI update on project X298. FYI: we made progress and will follow up with a fuller update later. Best.,informational_update,P2,ACK,none,,0,0,105
ep-00001,emp-011,ep-00001-m-0116,ep-00001-th-012,234.926,Re: Heads up,FYI update on project J336. FYI: there is a minor change; no action needed from you right now. Regards.,informational_update,P2,ACK,none,,0,0,105
ep-00001,emp-011,ep-00001-m-0117,ep-00001-th-051,235.342,Re: FYI update,FYI update on project W169. FYI: we made progress and will follow up with a fuller update later. Looping you in for visibility.,informational_update,P2,ACK,none,,0,0,105
ep-00001,emp-011,ep-00001-m-0118,ep-00001-th-016,236.846,Re: Quick action needed,Quick follow-up. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week and confirm once done. Best.,direct_request,P1,ANSWER,project_code,E197,1,0,105
ep-00001,emp-011,ep-00001-m-0119,ep-00001-th-066,242.216,Re: Quick action needed,Quick follow-up. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week and confirm once done. Thanks.,direct_request,P1,ANSWER,project_code,O484,1,0,105
ep-00001,emp-011,ep-00001-m-0120,ep-00001-th-066,244.551,Re: Quick action needed,Quick follow-up. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week and confirm once done. Regards.,direct_request,P1,ANSWER,project_code,O484,1,0,105
ep-00001,emp-011,ep-00001-m-0121,ep-00001-th-017,246.153,Re: Send requested data,Quick follow-up. Please send the requested numbers (or point me to where they live) so I can finish the update. Please take action this week and confirm once done. Noted for reference.,direct_request,P1,ANSWER,project_code,M658,1,0,105
ep-00001,emp-011,ep-00001-m-0122,ep-00001-th-017,246.172,Re: Send requested data,Quick follow-up. Please send the requested numbers (or point me to where they live) so I can finish the update. Please take action this week and confirm once done. Thanks.,direct_request,P1,ANSWER,project_code,M658,1,0,105
ep-00001,emp-011,ep-00001-m-0123,ep-00001-th-085,247.842,Re: Board deck numbers,Quick follow-up on the prior thread. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Please handle this today. Deadline is tight; treat as urgent. Thanks.,deadline_request,P0,ANSWER,project_code,F269,1,0,105
ep-00001,emp-011,ep-00001-m-0124,ep-00001-th-085,248.046,Re: Board deck numbers,Quick follow-up on the prior thread. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Please handle this today. Deadline is tight; treat as urgent. Regards.,deadline_request,P0,ANSWER,project_code,F269,1,0,105
ep-00001,emp-011,ep-00001-m-0125,ep-00001-th-085,248.391,Re: Board deck numbers,Quick follow-up on the prior thread. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Please handle this today. Deadline is tight; treat as urgent. Noted for reference.,deadline_request,P0,ANSWER,project_code,F269,1,0,105
ep-00001,emp-011,ep-00001-m-0126,ep-00001-th-085,249.089,[URGENT] Re: Board deck numbers,Follow-up for project F269. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Need action by 2001-04-28; please handle today. Noted for reference.,deadline_request,P0,ANSWER,none,,0,0,105
ep-00001,emp-011,ep-00001-m-0127,ep-00001-th-085,256.49,Re: Board deck numbers,Quick follow-up on the prior thread. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Please handle this today. Deadline is tight; treat as urgent. Noted for reference.,deadline_request,P0,ANSWER,project_code,F269,1,0,105
ep-00001,emp-011,ep-00001-m-0128,ep-00001-th-086,261.247,Re: Quick action needed,Quick follow-up. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week and confirm once done. Thanks.,direct_request,P1,ANSWER,project_code,Y970,1,0,105
ep-00001,emp-011,ep-00001-m-0129,ep-00001-th-086,262.485,Re: Quick action needed,Quick follow-up. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week and confirm once done. Looping you in for visibility.,direct_request,P1,ANSWER,project_code,Y970,1,0,105
ep-00001,emp-011,ep-00001-m-0130,ep-00001-th-086,262.652,Re: Quick action needed,Quick follow-up. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week and confirm once done. Sharing in case useful.,direct_request,P1,ANSWER,project_code,Y970,1,0,105
ep-00001,emp-011,ep-00001-m-0131,ep-00001-th-086,264.68,Re: Quick action needed,Quick follow-up. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week and confirm once done. Regards.,direct_request,P1,ANSWER,project_code,Y970,1,0,105
ep-00001,emp-011,ep-00001-m-0132,ep-00001-th-086,266.059,Re: Quick action needed,Quick follow-up. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week and confirm once done. Regards.,direct_request,P1,ANSWER,project_code,Y970,1,0,105
ep-00001,emp-011,ep-00001-m-0133,ep-00001-th-097,267.158,Re: Owner clarification,"Follow-up on project J508. Question: who owns the next action here, and what is the expected timeline? Regards.",information_request,P1,REQUEST_INFO,none,,0,0,105
ep-00001,emp-011,ep-00001-m-0134,ep-00001-th-093,268.026,Re: Schedule change,FYI update on project I449. FYI: timeline shifted; we will adjust and confirm the new plan. Best.,informational_update,P2,ACK,none,,0,0,105
ep-00001,emp-011,ep-00001-m-0135,ep-00001-th-028,268.418,Re: Board deck numbers,Quick follow-up on the prior thread. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Please handle this this week. Deadline is tight; treat as soon. Noted for reference.,deadline_request,P0,ANSWER,project_code,S980,1,0,105
ep-00001,emp-011,ep-00001-m-0136,ep-00001-th-028,268.745,Re: Board deck numbers,Quick follow-up on the prior thread. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Please handle this this week. Deadline is tight; treat as soon. Noted for reference.,deadline_request,P0,ANSWER,project_code,S980,1,0,105
ep-00001,emp-011,ep-00001-m-0137,ep-00001-th-028,275.362,Re: Board deck numbers,Quick follow-up on the prior thread. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Please handle this this week. Deadline is tight; treat as soon. Looping you in for visibility.,deadline_request,P0,ANSWER,project_code,S980,1,0,105
ep-00001,emp-011,ep-00001-m-0138,ep-00001-th-092,276.674,Re: Quick action needed,Quick follow-up. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week and confirm once done. Best.,direct_request,P1,ANSWER,project_code,C722,1,0,105
ep-00001,emp-011,ep-00001-m-0139,ep-00001-th-092,277.45,Re: Quick action needed,Quick follow-up. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week and confirm once done. Regards.,direct_request,P1,ANSWER,project_code,C722,1,0,105
ep-00001,emp-011,ep-00001-m-0140,ep-00001-th-002,279.23,Re: Contract signature,Quick follow-up on the prior thread. Need sign-off on the final contract terms so we can execute before the deadline. Please handle this this week. Deadline is tight; treat as soon. Regards.,deadline_request,P0,ANSWER,project_code,Q608,1,0,105
ep-00001,emp-011,ep-00001-m-0141,ep-00001-th-002,280.336,Re: Contract signature,Quick follow-up on the prior thread. Need sign-off on the final contract terms so we can execute before the deadline. Please handle this this week. Deadline is tight; treat as soon. Looping you in for visibility.,deadline_request,P0,ANSWER,project_code,Q608,1,0,105
ep-00001,emp-011,ep-00001-m-0142,ep-00001-th-011,282.954,Re: Decision recommendation,Quick follow-up. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Can you share your recommendation this week? Best.,request_with_question,P1,ANSWER,project_code,W594,1,0,105
ep-00001,emp-011,ep-00001-m-0143,ep-00001-th-011,286.226,Re: Decision recommendation,Quick follow-up. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Can you share your recommendation this week? Best.,request_with_question,P1,ANSWER,project_code,W594,1,0,105
ep-00001,emp-011,ep-00001-m-0144,ep-00001-th-011,286.6,Re: Decision recommendation,Follow-up for project W594. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please reply this week. Best.,request_with_question,P1,ANSWER,none,,0,0,105
ep-00001,emp-011,ep-00001-m-0145,ep-00001-th-011,287.686,Re: Decision recommendation,Quick follow-up. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Can you share your recommendation this week? Looping you in for visibility.,request_with_question,P1,ANSWER,project_code,W594,1,0,105
ep-00001,emp-011,ep-00001-m-0146,ep-00001-th-052,288.077,Re: Approval needed,Quick follow-up on the prior thread. Need your approval on the revised plan so we can proceed without slipping the due date. Please handle this today. Deadline is tight; treat as urgent. Regards.,deadline_request,P0,ANSWER,project_code,K327,1,0,105
ep-00001,emp-011,ep-00001-m-0147,ep-00001-th-035,288.375,Re: Blocking incident,Quick follow-up on the prior thread. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Please handle this today. Deadline is tight; treat as urgent. Sharing in case useful.,deadline_request,P0,ANSWER,project_code,Z335,1,0,105
ep-00001,emp-011,ep-00001-m-0148,ep-00001-th-044,289.105,Re: Contract signature,Quick follow-up on the prior thread. Need sign-off on the final contract terms so we can execute before the deadline. Please handle this this week. Deadline is tight; treat as soon. Sharing in case useful.,deadline_request,P0,ANSWER,project_code,J599,1,0,105
ep-00001,emp-011,ep-00001-m-0149,ep-00001-th-054,289.992,Re: Draft attached,Sharing for project G138. Sharing the latest draft for reference. No action required yet unless you spot an issue. Regards.,document_delivery,P2,ACK,none,,0,0,105
ep-00001,emp-011,ep-00001-m-0150,ep-00001-th-074,290.178,Re: Approval needed,Quick follow-up on the prior thread. Need your approval on the revised plan so we can proceed without slipping the due date. Please handle this this week. Deadline is tight; treat as soon. Sharing in case useful.,deadline_request,P0,ANSWER,project_code,E885,1,0,105
ep-00001,emp-011,ep-00001-m-0151,ep-00001-th-028,294.398,Re: Board deck numbers,Quick follow-up on the prior thread. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Please handle this this week. Deadline is tight; treat as soon. Noted for reference.,deadline_request,P0,ANSWER,project_code,S980,1,0,105
ep-00001,emp-011,ep-00001-m-0152,ep-00001-th-028,296.038,Re: Board deck numbers,Quick follow-up on the prior thread. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Please handle this this week. Deadline is tight; treat as soon. Best.,deadline_request,P0,ANSWER,project_code,S980,1,0,105
ep-00001,emp-011,ep-00001-m-0153,ep-00001-th-018,296.802,Re: Approval needed,Quick follow-up on the prior thread. Need your approval on the revised plan so we can proceed without slipping the due date. Please handle this today. Deadline is tight; treat as urgent. Sharing in case useful.,deadline_request,P0,ANSWER,project_code,O948,1,0,105
ep-00001,emp-011,ep-00001-m-0154,ep-00001-th-022,296.808,Re: Send requested data,Quick follow-up. Please send the requested numbers (or point me to where they live) so I can finish the update. Please take action this week and confirm once done. Thanks.,direct_request,P1,ANSWER,project_code,C360,1,0,105
ep-00001,emp-011,ep-00001-m-0155,ep-00001-th-022,297.243,Re: Send requested data,Quick follow-up. Please send the requested numbers (or point me to where they live) so I can finish the update. Please take action this week and confirm once done. Best.,direct_request,P1,ANSWER,project_code,C360,1,0,105
ep-00001,emp-011,ep-00001-m-0156,ep-00001-th-054,299.621,Re: Draft attached,Sharing for project G138. Sharing the latest draft for reference. No action required yet unless you spot an issue. Looping you in for visibility.,document_delivery,P2,ACK,none,,0,0,105
ep-00001,emp-011,ep-00001-m-0157,ep-00001-th-041,301.13,Re: Send requested data,Quick follow-up. Please send the requested numbers (or point me to where they live) so I can finish the update. Please take action this week and confirm once done. Sharing in case useful.,direct_request,P1,ANSWER,project_code,F177,1,0,105
ep-00001,emp-011,ep-00001-m-0158,ep-00001-th-041,306.796,Re: Send requested data,Follow-up for project F177. Please send the requested numbers (or point me to where they live) so I can finish the update. Please take action this week. Regards.,direct_request,P1,ANSWER,none,,0,0,105
ep-00001,emp-011,ep-00001-m-0159,ep-00001-th-041,311.153,Re: Send requested data,Follow-up for project F177. Please send the requested numbers (or point me to where they live) so I can finish the update. Please take action this week. Looping you in for visibility.,direct_request,P1,ANSWER,none,,0,0,105
ep-00001,emp-011,ep-00001-m-0160,ep-00001-th-101,311.601,Re: Quick action needed,Quick follow-up. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week and confirm once done. Sharing in case useful.,direct_request,P1,ANSWER,project_code,S770,1,0,105
ep-00001,emp-011,ep-00001-m-0161,ep-00001-th-101,312.817,Re: Quick action needed,Quick follow-up. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week and confirm once done. Sharing in case useful.,direct_request,P1,ANSWER,project_code,S770,1,0,105
ep-00001,emp-011,ep-00001-m-0162,ep-00001-th-027,315.408,Re: Heads up,FYI update on project R449. FYI: there is a minor change; no action needed from you right now. Best.,informational_update,P2,ACK,none,,0,0,105
ep-00001,emp-011,ep-00001-m-0163,ep-00001-th-044,316.938,Re: Contract signature,Quick follow-up on the prior thread. Need sign-off on the final contract terms so we can execute before the deadline. Please handle this this week. Deadline is tight; treat as soon. Looping you in for visibility.,deadline_request,P0,ANSWER,project_code,J599,1,0,105
ep-00001,emp-011,ep-00001-m-0164,ep-00001-th-044,318.98,Re: Contract signature,Quick follow-up on the prior thread. Need sign-off on the final contract terms so we can execute before the deadline. Please handle this this week. Deadline is tight; treat as soon. Regards.,deadline_request,P0,ANSWER,project_code,J599,1,0,105
ep-00001,emp-011,ep-00001-m-0165,ep-00001-th-042,323.636,Re: Status check,"Quick follow-up. Question: what is the current status, and what is the next step? Sharing in case useful.",information_request,P1,REQUEST_INFO,project_code,F244,1,0,105
ep-00001,emp-011,ep-00001-m-0166,ep-00001-th-097,325.374,Re: Owner clarification,"Follow-up on project J508. Question: who owns the next action here, and what is the expected timeline? Looping you in for visibility.",information_request,P1,REQUEST_INFO,none,,0,0,105
ep-00001,emp-011,ep-00001-m-0167,ep-00001-th-097,329.339,Re: Owner clarification,"Quick follow-up. Question: who owns the next action here, and what is the expected timeline? Sharing in case useful.",information_request,P1,REQUEST_INFO,project_code,J508,1,0,105
ep-00001,emp-011,ep-00001-m-0168,ep-00001-th-097,331.564,Re: Owner clarification,"Follow-up on project J508. Question: who owns the next action here, and what is the expected timeline? Sharing in case useful.",information_request,P1,REQUEST_INFO,none,,0,0,105
ep-00001,emp-011,ep-00001-m-0169,ep-00001-th-097,331.736,Re: Owner clarification,"Quick follow-up. Question: who owns the next action here, and what is the expected timeline? Regards.",information_request,P1,REQUEST_INFO,project_code,J508,1,0,105
ep-00001,emp-011,ep-00001-m-0170,ep-00001-th-097,332.599,Re: Owner clarification,"Quick follow-up. Question: who owns the next action here, and what is the expected timeline? Regards.",information_request,P1,REQUEST_INFO,project_code,J508,1,0,105
ep-00001,emp-011,ep-00001-m-0171,ep-00001-th-097,340.131,Re: Owner clarification,"Quick follow-up. Question: who owns the next action here, and what is the expected timeline? Best.",information_request,P1,REQUEST_INFO,project_code,J508,1,0,105
ep-00001,emp-011,ep-00001-m-0172,ep-00001-th-097,340.622,Re: Owner clarification,"Quick follow-up. Question: who owns the next action here, and what is the expected timeline? Noted for reference.",information_request,P1,REQUEST_INFO,project_code,J508,1,0,105
ep-00001,emp-011,ep-00001-m-0173,ep-00001-th-097,346.282,Re: Owner clarification,"Quick follow-up. Question: who owns the next action here, and what is the expected timeline? Best.",information_request,P1,REQUEST_INFO,project_code,J508,1,0,105
ep-00001,emp-011,ep-00001-m-0174,ep-00001-th-097,347.244,Re: Owner clarification,"Quick follow-up. Question: who owns the next action here, and what is the expected timeline? Noted for reference.",information_request,P1,REQUEST_INFO,project_code,J508,1,0,105
ep-00001,emp-011,ep-00001-m-0175,ep-00001-th-076,348.18,Re: Heads up,FYI update on project V811. FYI: there is a minor change; no action needed from you right now. Looping you in for visibility.,informational_update,P2,ACK,none,,0,0,105
ep-00001,emp-011,ep-00001-m-0176,ep-00001-th-076,352.06,Re: Heads up,FYI update on project V811. FYI: there is a minor change; no action needed from you right now. Noted for reference.,informational_update,P2,ACK,none,,0,0,105
ep-00001,emp-011,ep-00001-m-0177,ep-00001-th-076,352.819,Re: Heads up,FYI update on project V811. FYI: there is a minor change; no action needed from you right now. Noted for reference.,informational_update,P2,ACK,none,,0,0,105
ep-00001,emp-011,ep-00001-m-0178,ep-00001-th-076,353.777,Re: Heads up,FYI update on project V811. FYI: there is a minor change; no action needed from you right now. Sharing in case useful.,informational_update,P2,ACK,none,,0,0,105
ep-00001,emp-011,ep-00001-m-0179,ep-00001-th-078,358.241,Re: Schedule change,FYI update on project R696. FYI: timeline shifted; we will adjust and confirm the new plan. Noted for reference.,informational_update,P2,ACK,none,,0,0,105
