episode_id,employee_id,message_id,thread_id,arrival_min,subject,body,archetype,gold_priority,gold_reply_type,gold_required_key,gold_required_value,needs_memory,is_anchor_message,n_threads
ep-00001,emp-019,ep-00001-m-0016,ep-00001-th-017,36.259,Trading Pracitices | M862,"Thread brief for project M862. Owner is Casey Brown. Due date is 2001-02-01. Priority posture is urgent. Group,
Please continue our policy of NOT buying energy from or selling energy to the California Imbalance.  I do not feel comfortable with the many risks associated with these transactions at this time (financial, physical, legal, political).  Please see me on",deadline_request,P0,ANSWER,none,,0,1,35
ep-00001,emp-019,ep-00001-m-0017,ep-00001-th-018,36.777,Anonymous Reporting Facilities | K997,"Thread brief for project K997. Owner is Avery Shah. Due date is 2001-08-11. Priority posture is normal. This is to remind you that various anonymous reporting facilities are 
available for you to report violations of Company policy and suspected 
criminal conduct by any officer, employee, or agent of the Company relating 
to the performance of his or her duties.",direct_request,P1,ANSWER,none,,0,1,35
ep-00001,emp-019,ep-00001-m-0018,ep-00001-th-019,38.634,follow up | E107,"Thread brief for project E107. Owner is Taylor Garcia. Due date is 2001-03-08. Priority posture is urgent. It wasn't just me changing plans.  All I ask is that sometime over the 
weekend we see Finding Forrester.  And of course get my car aligned Sat. and 
a tuneup Monday.  Now that I'm thinking about it I'm going to be spending a 
lot of money this weekend on thin",deadline_request,P0,ANSWER,none,,0,1,35
ep-00001,emp-019,ep-00001-m-0019,ep-00001-th-020,39.458,Crescendo - Gathering System Acquisition | A646,"Thread brief for project A646. Owner is Avery Shah. Due date is 2001-06-12. Priority posture is low. Gerald,

We are in discussion with Public Service Company of Colorado about acquiring
a small gathering system just north of the Badger Wash Gas Plant.  The
attached document gives a little background of the transaction and lists
some of my questions concernin",informational_update,P2,ACK,none,,0,1,35
ep-00001,emp-019,ep-00001-m-0020,ep-00001-th-021,41.039,follow up | H228,"Thread brief for project H228. Owner is Casey Brown. Due date is 2001-01-12. Priority posture is normal. Lisa,  Attached is a spreadsheet which divides the property.  Please review 
and note the following:

1.  No values for the 401K's are in the sheet.   Blank at this time.
2.  The blue values can be changed and the sheet should adjust accordingly.
3.  Please re",request_with_question,P1,ANSWER,none,,0,1,35
ep-00001,emp-019,ep-00001-m-0021,ep-00001-th-022,41.795,Enron Year End 2000 Performance Management Process | H253,"Thread brief for project H253. Owner is Riley Brown. Due date is 2001-08-20. Priority posture is low. Enron's Year-End 2000 Performance Management Process opens on:

   WEDNESDAY, OCTOBER 25th.

During this process, you will be able to suggest reviewers who can provide 
feedback on your performance.  In addition, you may be requested to provide 
feedback on fe",document_delivery,P2,ACK,none,,0,1,35
ep-00001,emp-019,ep-00001-m-0022,ep-00001-th-023,42.62,Acta DASH | Z821,"Thread brief for project Z821. Owner is Jamie Clark. Due date is 2001-06-28. Priority posture is low. ---------------------- Forwarded by Mike McConnell/HOU/ECT on 08/02/2000 
05:32 PM ---------------------------


Brandon Luna
08/02/2000 05:11 PM
To: Mike McConnell/HOU/ECT@ECT
cc: Stephen R Horn/HOU/ECT@ECT 
Subject: Acta DASH",informational_update,P2,ACK,none,,0,1,35
ep-00001,emp-019,ep-00001-m-0023,ep-00001-th-024,43.699,Weekend Outage Report for 6-8-01 through 6-11-01 | T685,"Thread brief for project T685. Owner is Avery Brown. Due date is 2001-09-08. Priority posture is low. ------------------------------------------------------------------------------
------------------------
W E E K E N D   S Y S T E M S   A V A I L A B I L I T Y

F O R

June 8, 2001 5:00pm through June 11, 2001 12:00am
------------------------------------------",informational_update,P2,ACK,none,,0,1,35
ep-00001,emp-019,ep-00001-m-0024,ep-00001-th-025,47.741,CGLF k#50250 | Z660,Thread brief for project Z660. Owner is Riley Chen. Due date is 2001-11-03. Priority posture is low. I changed the end term date on cglf k#50250 from 10/31/2000 to 7/31/2001.,informational_update,P2,ACK,none,,0,1,35
ep-00001,emp-019,ep-00001-m-0025,ep-00001-th-026,48.338,State Bar Annual Meeting Survey | C555,"Thread brief for project C555. Owner is Riley Clark. Due date is 2001-06-19. Priority posture is urgent. -----Original Message-----
From: Research [mailto:research@texasbar.com]
Sent: Friday, March 09, 2001 3:18 PM
To: ccbatx@aol.com; LopezA@co.potter.tx.us; cmaher@dallasbar.org;
epba@dzn.com; hba-office@hba.org; hcba@hiline.net; director@jcba.org;
lcba@lcba.org;",deadline_request,P0,ANSWER,none,,0,1,35
ep-00001,emp-019,ep-00001-m-0026,ep-00001-th-027,49.484,FW: template assignment and license agreement | O964,"Thread brief for project O964. Owner is Jamie Chen. Due date is 2001-12-04. Priority posture is low. FYI, update below.

We are trying to get our language in so we at least have a chance to do your idea.

Muller (head of Corp. development) responded saying he will try to get the ideas in to the final agreement with Lance Schuler.  Anne Koehler and I said McMa",informational_update,P2,ACK,none,,0,1,35
ep-00001,emp-019,ep-00001-m-0027,ep-00001-th-028,50.986,Draft Comments for Thursday --WPTF | Z238,"Thread brief for project Z238. Owner is Sam Clark. Due date is 2001-09-28. Priority posture is soon. fyi
----- Forwarded by Susan J Mara/NA/Enron on 11/08/2000 11:43 AM -----

	Gary Ackerman <foothill@lmi.net>
	11/06/2000 11:41 PM
	Please respond to foothill
		 
		 To: Bill Ross <billr@calpine.com>, Bob Anderson <Robert_Anderson@apses.com>, 
Carolyn Baker <ca",deadline_request,P0,ANSWER,none,,0,1,35
ep-00001,emp-019,ep-00001-m-0028,ep-00001-th-029,56.552,"Re: CMTA Tax: Meeting Thursday to discuss Windfall Profits Tax
 bills | T672","Thread brief for project T672. Owner is Taylor Lee. Due date is 2001-02-09. Priority posture is urgent. I will attend.? Thanks.
----- Original Message ----- 
From:  Pam Ross 
To: Anne Kelly ; Carolyn Baker ; Chris Micheli ; David  Parquet ; Fred Main ; 
Fred  Pownal ; Greg  Turner ; Jeff Dasovich ; John Stout ; Kassandra Gough  ; 
Katie Kaplan ; Scott Sadler ;  ",deadline_request,P0,ANSWER,none,,0,1,35
ep-00001,emp-019,ep-00001-m-0029,ep-00001-th-030,56.66,"HPL NOM FOR DECEMBER 5, 2000 | B556","Thread brief for project B556. Owner is Riley Khan. Due date is 2001-06-25. Priority posture is soon. (See attached file: HPLN1205.xls)

 - HPLN1205.xls",deadline_request,P0,ANSWER,none,,0,1,35
ep-00001,emp-019,ep-00001-m-0030,ep-00001-th-031,56.994,RE: Sarah Taylor | Z872,"Thread brief for project Z872. Owner is Morgan Garcia. Due date is 2001-12-07. Priority posture is normal. I think that will be fine.  I don't think it will take long.  

 -----Original Message-----
From: 	Hayslett, Rod  
Sent:	Tuesday, November 27, 2001 12:00 PM
To:	Taylor, Sarah
Cc:	Campos, Kathy
Subject:	FW: Sarah Taylor

Can not do a 1:00 unless we can get done",direct_request,P1,ANSWER,none,,0,1,35
ep-00001,emp-019,ep-00001-m-0031,ep-00001-th-032,57.079,Re: ERMS is official | K166,"Thread brief for project K166. Owner is Riley Shah. Due date is 2001-02-07. Priority posture is low. Nicole,

These are the FT Canada positions excluding the Exotic text file that Kathy 
sent.  I'm going to pull it in shortly and then I'll resend you your 
positions.

Robin",informational_update,P2,ACK,none,,0,1,35
ep-00001,emp-019,ep-00001-m-0032,ep-00001-th-033,57.215,Fw: An Early Xmas | O585,"Thread brief for project O585. Owner is Cameron Kim. Due date is 2001-12-13. Priority posture is normal. ---------------------- Forwarded by Darron C Giron/HOU/ECT on 11/28/2000 
05:49 PM ---------------------------


""hollyw"" <hollyw@email.msn.com> on 11/28/2000 04:37:27 PM
To: ""Steph"" <Stephmccue1@hotmail.com>, ""Steph and MO"" <headbergms1@home.com>, 
""Sheri Tho",direct_request,P1,ANSWER,none,,0,1,35
ep-00001,emp-019,ep-00001-m-0033,ep-00001-th-034,57.238,General Information | V314,"Thread brief for project V314. Owner is Alex Lee. Due date is 2001-05-27. Priority posture is normal. Please print out.

     



Thanks,
   RT",information_request,P1,REQUEST_INFO,none,,0,1,35
ep-00001,emp-019,ep-00001-m-0034,ep-00001-th-035,57.406,RE: Emergency Password Reset | B431,"Thread brief for project B431. Owner is Jordan Khan. Due date is 2001-09-22. Priority posture is normal. Done.
Lotus Notes Pw=changeyourpassword

Thanks,
Janette

 -----Original Message-----
From:  Shackleton, Sara  
Sent: Monday, March 19, 2001 4:04 PM
To: Oquendo, Janette
Subject: Emergency Password Reset

Samantha Boyd had a death in her family early this morn",direct_request,P1,ANSWER,none,,0,1,35
ep-00001,emp-019,ep-00001-m-0035,ep-00001-th-011,59.218,Re: Re: EPMI - Acct. No. Validation Results,"Quick follow-up on this thread. As discussed earlier, please handle this this week. Need a response and next step. What are we doing today to ensure that 1) PG&E's assessment is accurate; and 2) they have a complete list that includes everything we have done since we sent our initial list?



Kimberly Barnhart
11/15/2001 12:37 PM


To:	Gregg Young/HOU/EES@EES
cc:	Mike D Sm",request_with_question,P1,ANSWER,project_code,V867,1,0,35
ep-00001,emp-019,ep-00001-m-0036,ep-00001-th-011,60.861,Re: Undeliverable: RE: Lunch 1/24/02,"Follow-up for project V867. Owner Jamie Brown. Please close this this week. Deadline remains 2001-08-12. --------- Inline attachment follows ---------

From:  </O=ENRON/OU=NA/CN=RECIPIENTS/CN=DGIRON>
To: 'randy.g.kruger.jr@us.andersen.com@ENRON', SSCHROED@us.ca-indosuez.com
CC: dgiron@enron.com, mikeshaw@andrews-kurth.com, todd.w.taylor@bakernet.com
Date: Tuesday",deadline_request,P0,ANSWER,none,,0,0,35
ep-00001,emp-019,ep-00001-m-0037,ep-00001-th-011,60.987,Re: Re: New Power Set Up on Interstate Pipelines,"Quick follow-up on this thread. As discussed earlier, please handle this none. Need a response and next step. I think Mike Garred and Dave Scott will be coordinating with you and Scott 
G.  We will probably not get corp guarantees.  So, this is causing our 
finance guys to scramble a little bit.  We will probably be subject to a lot 
of LC's which could get pretty exp",informational_update,P2,ACK,project_code,V867,1,0,35
ep-00001,emp-019,ep-00001-m-0038,ep-00001-th-030,68.147,"Re: Re: Rice ALP Final Presentation and Post presentation Celebration
 at Enron Box at Enron Field","Quick follow-up on this thread. As discussed earlier, please handle this this week. Need a response and next step. Christie, please tell me you don't have Jeff down for this function.  He will 
be returning to Houston Monday afternoon.

Thanks,
Joannie





Christie Patrick@ECT
05/04/2001 10:00 AM
To: mgillis@rice.edu, grwhit@rice.edu, lounghrid@rice.edu, cmiller@rice.edu,",information_request,P1,REQUEST_INFO,project_code,B556,1,0,35
ep-00001,emp-019,ep-00001-m-0039,ep-00001-th-030,68.432,Re: Fwd: OU,"Quick follow-up on this thread. As discussed earlier, please handle this this week. Need a response and next step. ---------------------- Forwarded by Mike McConnell/HOU/ECT on 02/09/2001 
01:22 PM ---------------------------


Jay Fitzgerald
01/12/2001 08:59 AM
To: Mike McConnell/HOU/ECT@ECT, Doug Leach/HOU/ECT@ECT
cc:  
Subject: Fwd: OU

Thought you guys might like this.",direct_request,P1,ANSWER,project_code,B556,1,0,35
ep-00001,emp-019,ep-00001-m-0040,ep-00001-th-030,69.776,"Re: RE: Amendment to Enron Corp. $25 Million guaranty of Enron Credit
		 Inc. obligations to Bear, Stearns et als","Follow-up for project B556. Owner Riley Khan. Please close this none. Deadline remains 2001-06-25. Marie:  Sharon Chernick's email address.  I'll also send Anna Meytina's

Sara Shackleton
Enron North America Corp.
1400 Smith Street, EB 3801a
Houston, Texas  77002
713-853-5620 (phone)
713-646-3490 (fax)
sara.shackleton@enron.com
----- Forwarded by Sara Shack",informational_update,P2,ACK,none,,0,0,35
ep-00001,emp-019,ep-00001-m-0041,ep-00001-th-015,69.963,Re: Important Election Update,"Quick follow-up on this thread. As discussed earlier, please handle this this week. Need a response and next step. Contents:

1) Note from Don Evans   www.bushcheneytransition.com
2) Comments from US Supreme Court Justice Scalia
3) Comments from Florida Supreme Court Chief Justice Charles T. Wells

______________________________________________

Greetings Friends,

The ele",direct_request,P1,ANSWER,project_code,W432,1,0,35
ep-00001,emp-019,ep-00001-m-0042,ep-00001-th-015,72.553,Re: TW options filing,"Quick follow-up on this thread. As discussed earlier, please handle this this week. Need a response and next step. Attached is the cover letter.  This version incorporates the changes we 
discussed over the phone on Friday, Stojic & Kelly's suggestions, and further 
revisions by Shelley.  (I've attached redlined and nonredlined versions.)  
Shelley and I might have a furth",information_request,P1,REQUEST_INFO,project_code,W432,1,0,35
ep-00001,emp-019,ep-00001-m-0043,ep-00001-th-024,75.709,Re: RE: Windfall Profits Tax,"Follow-up for project T685. Owner Avery Brown. Please close this this week. Deadline remains 2001-09-08. I just got it.  I'll fax it.  Trying to read, but am currently reading the latest version of SB 78, which we just got and Scott has faxed.  Jim, here's the latest.  It's going to be heard this afternoon, per Scott's note.  It is not clear whether 1) it's going",direct_request,P1,ANSWER,none,,0,0,35
ep-00001,emp-019,ep-00001-m-0044,ep-00001-th-009,79.559,Re: Petrochemical Conference,"Follow-up for project H274. Owner Morgan Khan. Please close this this week. Deadline remains 2001-08-21. What do you think?  Is this worth my or someone else's time?
m
---------------------- Forwarded by Mike McConnell/HOU/ECT on 11/30/2000 
01:27 AM ---------------------------


""Wright, April"" <awright@ceri.ca> on 11/29/2000 03:28:09 PM
To: mike.mcconnell@enron",information_request,P1,REQUEST_INFO,none,,0,0,35
ep-00001,emp-019,ep-00001-m-0045,ep-00001-th-009,80.12,Re: EOL Access,"Quick follow-up on this thread. As discussed earlier, please handle this this week. Need a response and next step. Rain
please help
---------------------- Forwarded by Hunter S Shively/HOU/ECT on 07/17/2000 
02:22 PM ---------------------------
   


From:  Stephanie Sever                                                        
     07/17/2000 04:21 AM	
	
	
	              ",information_request,P1,REQUEST_INFO,project_code,H274,1,0,35
ep-00001,emp-019,ep-00001-m-0046,ep-00001-th-009,83.856,"Re: Re: President And Congress To Meet In Attempt To Resolve Budget
 Disagreement","Follow-up for project H274. Owner Morgan Khan. Please close this none. Deadline remains 2001-08-21. Thanks, Joe




Joe Hillings@ENRON
10/19/99 04:50 AM
To: Steven J Kean/HOU/EES@EES, Terence H 
Thorn/ENRON_DEVELOPMENT@ENRON_DEVELOPMENT, Cynthia Sandherr/Corp/Enron@Enron, 
Jeffrey Keeler/Corp/Enron@Enron, Chris Long/Corp/Enron@Enron, John 
Hardy/ENRON_DEVELO",informational_update,P2,ACK,none,,0,0,35
ep-00001,emp-019,ep-00001-m-0047,ep-00001-th-024,84.028,Re: Energy Issues,"Follow-up for project T685. Owner Avery Brown. Please close this this week. Deadline remains 2001-09-08. Please see the following articles:

Sac Bee, Fri, 6/22: Employees: Power supply held down

Sac Bee, Fri, 6/22: Consumers cut down their own power in protest

Sac Bee, Fri, 6/22: Davis consultants had contract with Edison: The 
disclosures turn up the heat on t",deadline_request,P0,ANSWER,none,,0,0,35
ep-00001,emp-019,ep-00001-m-0048,ep-00001-th-008,84.388,Re: PennFuture's E-Cubed - Market Lessons from 2000,"Follow-up for project X945. Owner Alex Shah. Please close this this week. Deadline remains 2001-03-06. PennFuture's E-cubed is a commentary biweekly email  publication concerning 
the current themes and trends in the energy market. 


July 16, 2001
Vol. 3, No. 13



Market Lessons from 2000
 

School's still out for summer, but just as the new and improved  Fed",information_request,P1,REQUEST_INFO,none,,0,0,35
ep-00001,emp-019,ep-00001-m-0049,ep-00001-th-026,85.385,Re: hey cousin,"Quick follow-up on this thread. As discussed earlier, please handle this none. Need a response and next step. hey jay!
I didn't end up going to texas for financil reasons. amanda and i did just
get back from colorado visiting some friends for spring break. it was a good
time. i'm moving to florida for an internship in may when classes are over.
i'll be living with nat",informational_update,P2,ACK,project_code,C555,1,0,35
ep-00001,emp-019,ep-00001-m-0050,ep-00001-th-026,88.015,Re: RE: NRG and Reliant,"Follow-up for project C555. Owner Riley Clark. Please close this this week. Deadline remains 2001-06-19. GF - Talk to CY or SH about the West Reliant request.  Thanks


Elizabeth Sager
713-853-6349

 -----Original Message-----
From: 	Fitzgerald, Genia  
Sent:	Wednesday, August 01, 2001 8:06 AM
To:	Portz, David; Piwetz, Stephanie
Cc:	Sager, Elizabeth
Subject:	RE: ",direct_request,P1,ANSWER,none,,0,0,35
ep-00001,emp-019,ep-00001-m-0051,ep-00001-th-020,88.099,"Re: Daren, play the DAILY Hoops Challenge - win $1,000.00","Follow-up for project A646. Owner Avery Shah. Please close this today. Deadline remains 2001-06-12. [IMAGE] 	
[IMAGE] 	[IMAGE]	[IMAGE]  Dear Daren:    PLAY EVERYDAY - WIN EVERYDAY! It's a new game each and every day in the first-ever Daily Basketball Challenge . Create your winning team today and you could be $100.00 richer!   THE MORE YOU PLAY - THE MORE YO",deadline_request,P0,ANSWER,none,,0,0,35
ep-00001,emp-019,ep-00001-m-0052,ep-00001-th-020,90.255,Re: Perrin Resume,"Follow-up for project A646. Owner Avery Shah. Please close this none. Deadline remains 2001-06-12. At Mike Perrin's request, I have attached a copy of his resume to this
email.  Please let me know that you have received it.  Also, please let me
know if you need any further information.  My telephone number, should you
need it, is 713-751-3216.

Judy Tucker
",informational_update,P2,ACK,none,,0,0,35
ep-00001,emp-019,ep-00001-m-0053,ep-00001-th-020,94.318,Re: Access Card Information,"Follow-up for project A646. Owner Avery Shah. Please close this none. Deadline remains 2001-06-12. Subject: Access Card Information

Dear Colleagues,

We know you have many questions about your new benefits plan, payroll issues and other changes that will occur over the next few weeks. Human Resources and Communications are preparing a thorough Q&A, which w",informational_update,P2,ACK,none,,0,0,35
ep-00001,emp-019,ep-00001-m-0054,ep-00001-th-020,94.332,Re: RAB Graph,"Quick follow-up on this thread. As discussed earlier, please handle this today. Need a response and next step. I believe this will be helpful in your analysis.

---------------------- Forwarded by Michael Anderson/HOU/AZURIX on 08/22/2000 
08:35 AM ---------------------------
From: Keith Harris/WSX/AZURIX@Exchange on 08/03/2000 01:40 PM GDT
To: Michael Anderson/HOU/AZU",deadline_request,P0,ANSWER,project_code,A646,1,0,35
ep-00001,emp-019,ep-00001-m-0055,ep-00001-th-007,95.837,Re: Gallup,"Quick follow-up on this thread. As discussed earlier, please handle this today. Need a response and next step. Attached please find a revised First Amendment Agreement marked to show 
changes to the June 9 draft based upon comments received today from Henry 
Binder.  Changes have been made to (i) the definition of Offer Price to 
include a cross reference to the only s",deadline_request,P0,ANSWER,project_code,M926,1,0,35
ep-00001,emp-019,ep-00001-m-0056,ep-00001-th-023,95.925,Re: SERC (Oconee 03),"Follow-up for project Z821. Owner Jamie Clark. Please close this none. Deadline remains 2001-06-28. Dear Power Outage Database Customer,

Attached you will find an excel document. The outage contained within is
a rescheduled outage. Your daily delivery will still contain this
outage.

In addition to the excel document, there is a dbf file that is formatted
l",document_delivery,P2,ACK,none,,0,0,35
ep-00001,emp-019,ep-00001-m-0057,ep-00001-th-023,97.723,Re: Enron Announces Plans to Merge with Dynegy,"Quick follow-up on this thread. As discussed earlier, please handle this this week. Need a response and next step. Today, we announced plans to merge with Dynegy, a major player in the energy marketplace and one of our largest counterparties.  Dynegy is a great company with businesses very similar to our own.  We believe merging with Dynegy is the best option to preserve o",direct_request,P1,ANSWER,project_code,Z821,1,0,35
ep-00001,emp-019,ep-00001-m-0058,ep-00001-th-019,98.352,Re: MPA Member Companies,"Quick follow-up on this thread. As discussed earlier, please handle this none. Need a response and next step. Hello Monika Causholli,

As per your request, please find attached a list of MPA members.


Best Regards,



Jennifer Austin
Statistician
Pulp and Paper Products Council
(514) 861-8812
jaustin@pppc.org",informational_update,P2,ACK,project_code,E107,1,0,35
ep-00001,emp-019,ep-00001-m-0059,ep-00001-th-026,105.358,Re: WineCommune Fee Update,"Follow-up for project C555. Owner Riley Clark. Please close this today. Deadline remains 2001-06-19. October 22, 2001

Dear WineCommune Member,

The WineCommune community has grown over the past three years from an informal message board for buying and selling wine, to an impressive worldwide exchange with a user base of over 10,000 members. Since 1999, we ha",deadline_request,P0,ANSWER,none,,0,0,35
ep-00001,emp-019,ep-00001-m-0060,ep-00001-th-015,105.707,Re: RE: Inventory List,"Quick follow-up on this thread. As discussed earlier, please handle this this week. Need a response and next step. Nothing new to report.  I received an official copy of the inventory list 
last night.  I will try to get it notorized and mailed back to the lawyer 
today.




""Germany Jr, Don (WD)"" <WDGERMANYJR@dow.com> on 12/14/2000 07:59:18 AM
To: ""'Chris.Germany@enron.co",request_with_question,P1,ANSWER,project_code,W432,1,0,35
ep-00001,emp-019,ep-00001-m-0061,ep-00001-th-015,112.054,Re: FW: California/West Fundamentals,"Follow-up for project W432. Owner Casey Chen. Please close this this week. Deadline remains 2001-11-09. -----Original Message-----
From: 	Miller, Stephanie  
Sent:	Tuesday, November 13, 2001 1:32 PM
To:	Dasovich, Jeff
Subject:	FW: California/West Fundamentals

 Please call after you have had a chance to review - The 6/1 info is a bit dated.  

We may need to upd",direct_request,P1,ANSWER,none,,0,0,35
ep-00001,emp-019,ep-00001-m-0062,ep-00001-th-009,115.439,Re: NE Power Team,"Quick follow-up on this thread. As discussed earlier, please handle this none. Need a response and next step. Here's the slide presentation from yesterday's meeting with the NE Power 
Team.  

Kay
---------------------- Forwarded by Kay Mann/Corp/Enron on 01/17/2001 10:56 
AM ---------------------------


Claudette Harvey@ECT
01/17/2001 10:00 AM
To: Kay Mann/Corp/Enro",informational_update,P2,ACK,project_code,H274,1,0,35
ep-00001,emp-019,ep-00001-m-0063,ep-00001-th-009,115.455,Re: Re: Additional Arguments for Enron's Gas Cap Response,"Quick follow-up on this thread. As discussed earlier, please handle this today. Need a response and next step. Great.  Just what we needed.",deadline_request,P0,ANSWER,project_code,H274,1,0,35
ep-00001,emp-019,ep-00001-m-0064,ep-00001-th-019,116.89,Re: Schedule Crawler: HourAhead Failure,"Quick follow-up on this thread. As discussed earlier, please handle this this week. Need a response and next step. Start Date: 1/17/02; HourAhead hour: 5;  HourAhead schedule download failed. Manual intervention required.

    LOG MESSAGES:

PARSING FILE -->> O:\Portland\WestDesk\California Scheduling\ISO Final Schedules\2002011705.txt
Error: dbCaps97Data: Cannot perform t",request_with_question,P1,ANSWER,project_code,E107,1,0,35
ep-00001,emp-019,ep-00001-m-0065,ep-00001-th-019,122.903,Re: EPMI selling power in Canada,"Quick follow-up on this thread. As discussed earlier, please handle this none. Need a response and next step. per my voice mail
---------------------- Forwarded by Elizabeth Sager/HOU/ECT on 04/23/2000 
09:02 AM ---------------------------
   
	
	
	From:  Christi L Nicolay                           04/21/2000 11:24 AM
	

To: Morris Richard Clark/HOU/ECT@ECT, Elizabeth",informational_update,P2,ACK,project_code,E107,1,0,35
ep-00001,emp-019,ep-00001-m-0066,ep-00001-th-003,126.662,Re: request,"Quick follow-up on this thread. As discussed earlier, please handle this today. Need a response and next step. Here is my request:

Can you make the system calculate a killed deal?  There were deals killed with Sempra Energy Trading on Saturday and the credit group needs to know what the value would have been had these deals been calculated against yesterday's curves. ",deadline_request,P0,ANSWER,project_code,E475,1,0,35
ep-00001,emp-019,ep-00001-m-0067,ep-00001-th-003,134.676,Re: Start Date: 1/14/02; HourAhead hour: 9;,"Quick follow-up on this thread. As discussed earlier, please handle this today. Need a response and next step. Start Date: 1/14/02; HourAhead hour: 9;  No ancillary schedules awarded.  No variances detected.

    LOG MESSAGES:

PARSING FILE -->> O:\Portland\WestDesk\California Scheduling\ISO Final Schedules\2002011409.txt",deadline_request,P0,ANSWER,project_code,E475,1,0,35
ep-00001,emp-019,ep-00001-m-0068,ep-00001-th-033,137.31,Re: Re: Sat night,"Follow-up for project O585. Owner Cameron Kim. Please close this none. Deadline remains 2001-12-13. I've decided that I'm going to quit worrying about them.  I finally heard 
from the VP yesterday.  Her son has been in the hospital, so she's been out 
of the office ever since I went up there.  So basically we've made no 
progress.  She's back now, though, so",informational_update,P2,ACK,none,,0,0,35
ep-00001,emp-019,ep-00001-m-0069,ep-00001-th-033,137.424,Re: follow up,"Quick follow-up on this thread. As discussed earlier, please handle this none. Need a response and next step. Hi Jason and Veronica,

I have left messages with both of you regarding negotiations with Tenaska Marketing Ventures.  Basically, they sent us language limiting any recourse that ENA Upstream might have against the personal assets of any partner, officer, dire",document_delivery,P2,ACK,project_code,O585,1,0,35
ep-00001,emp-019,ep-00001-m-0070,ep-00001-th-033,144.36,"Re: Monthly Briefing: A Shoulder Month Without Shoulder Prices - CERA
 Alert","Quick follow-up on this thread. As discussed earlier, please handle this this week. Need a response and next step. FYI.  The attached briefing isn't great news for consumers in the Western 
markets.  The key conclusion is that: 

""CERA expects this shoulder season to differ from years past, however, with 
power and gas markets producing strong year-over-year prices and lit",direct_request,P1,ANSWER,project_code,O585,1,0,35
ep-00001,emp-019,ep-00001-m-0071,ep-00001-th-006,144.506,Re: Invitaton: An Evening of Hope and Healing,"Follow-up for project C851. Owner Riley Lee. Please close this this week. Deadline remains 2001-06-14. You're invited to join community and national experts as they discuss your most pressing concerns about September 11th and the ongoing issues we face as a nation.

Operation Hope: Reclaiming Our Future 
One Step at a Time

A cooperative community effort to pro",direct_request,P1,ANSWER,none,,0,0,35
ep-00001,emp-019,ep-00001-m-0072,ep-00001-th-017,148.542,Re: Speakers for a CEO Meeting with NEBRASKA Governor Johanns,"Follow-up for project M862. Owner Casey Brown. Please close this this week. Deadline remains 2001-02-01. Maureen,

Could you make a presentation on this topic? It would be a favor to
our operation in Nebraska and it's not mandatory.


Vince
---------------------- Forwarded by Vince J Kaminski/HOU/ECT on 02/17/2000 
08:01 AM ---------------------------


Margaret ",deadline_request,P0,ANSWER,none,,0,0,35
ep-00001,emp-019,ep-00001-m-0073,ep-00001-th-002,151.825,Re: Request from Steve Kean,"Quick follow-up on this thread. As discussed earlier, please handle this this week. Need a response and next step. Alan,

Steve has asked that you update the power point below so that it reflects all 
of the ""stupid regulatory/legislative decisions"" since the beginning of the 
year.  Ken wants to have this updated chart in his briefing book for next 
week's ""Ken Lay Tour"" ",request_with_question,P1,ANSWER,project_code,F780,1,0,35
ep-00001,emp-019,ep-00001-m-0074,ep-00001-th-011,152.75,Re: Crestar documents and partial assignment to BP,"Quick follow-up on this thread. As discussed earlier, please handle this this week. Need a response and next step. I believe that the Crestar deal is almost finalized.  According to my 
records, Transaction Number NV8176/370753 was partially documeted with a GTC 
confirm (2000-087crfm.doc attached) dated January 4, 2001.  This covers a 
firm sale of 21,100 MMBtu by Crestar",deadline_request,P0,ANSWER,project_code,V867,1,0,35
ep-00001,emp-019,ep-00001-m-0075,ep-00001-th-011,154.667,Re: ICE Drilling Systems Inc. - in Receivership,"Quick follow-up on this thread. As discussed earlier, please handle this today. Need a response and next step. fyi
---------------------- Forwarded by Richard B Sanders/HOU/ECT on 03/29/2000 
12:34 PM ---------------------------


thomas.klaray@ca.pwcglobal.com on 03/28/2000 04:04:13 PM
To: richard.b.sanders@enron.com
cc: timothy.j.nakaska@ca.pwcglobal.com 
Subject: IC",deadline_request,P0,ANSWER,project_code,V867,1,0,35
ep-00001,emp-019,ep-00001-m-0076,ep-00001-th-011,159.764,Re: FW:,"Follow-up for project V867. Owner Jamie Brown. Please close this today. Deadline remains 2001-08-12. Hope you get this!  This is the strangest system up here.  I can't find any
other mailboxes but EBS's.


----- Forwarded by Marie Heard/Enron Communications on 04/28/00 09:45 AM -----
|--------+------------------------->
|        |          Anne_Heard@ryde|
| ",deadline_request,P0,ANSWER,none,,0,0,35
ep-00001,emp-019,ep-00001-m-0077,ep-00001-th-007,162.092,Re: FW: Pegasus - Closing Documents,"Quick follow-up on this thread. As discussed earlier, please handle this none. Need a response and next step. Kay:

Can you please have 2 additional originals of the attached letter agreement
signed by Chris Calger, Managing Director of ENA, and return same to me for
forwarding to Freshfields.  Thanks.

Carolyn M. Campbell
King?& Spalding
713-276-7307 (phone)
713-751-",informational_update,P2,ACK,project_code,M926,1,0,35
